datetimeisoformat,Ch1-S,Ch2-D,PC3,PE4
2021-03-31T06:27:34.175481+00:00,0.43,0.34,0.09,0.17
2021-03-31T06:28:32.670007+00:00,0.42,0.39,0.06,0.17
2021-03-31T06:29:32.744479+00:00,0.45,0.35,0.07,0.17
2021-03-31T06:30:32.836522+00:00,0.48,0.44,0.08,0.16
2021-03-31T06:31:32.941803+00:00,0.45,0.36,0.08,0.16
2021-03-31T06:32:33.002999+00:00,0.45,0.38,0.08,0.17
2021-03-31T06:33:33.088447+00:00,0.46,0.31,0.08,0.18
2021-03-31T06:34:33.196856+00:00,0.41,0.4,0.06,0.16
2021-03-31T06:35:33.265294+00:00,0.43,0.37,0.09,0.17
2021-03-31T06:36:33.362433+00:00,0.45,0.34,0.08,0.17
2021-03-31T06:37:33.432747+00:00,0.43,0.37,0.04,0.17
2021-03-31T06:38:33.506913+00:00,0.4,0.37,0.09,0.16
2021-03-31T06:39:33.624983+00:00,0.44,0.38,0.08,0.16
2021-03-31T06:40:33.696115+00:00,0.46,0.38,0.06,0.17
2021-03-31T06:41:33.761170+00:00,0.4,0.34,0.07,0.16
2021-03-31T06:42:33.854494+00:00,0.41,0.36,0.08,0.16
2021-03-31T06:43:33.927775+00:00,0.42,0.34,0.05,0.16
2021-03-31T06:44:33.975411+00:00,0.41,0.35,0.04,0.17
2021-03-31T06:45:34.061226+00:00,0.41,0.33,0.07,0.16
2021-03-31T06:46:34.123383+00:00,0.39,0.39,0.12,0.16
2021-03-31T06:47:34.167247+00:00,0.41,0.31,0.06,0.16
2021-03-31T06:48:34.215794+00:00,0.4,0.37,0.1,0.17
2021-03-31T06:49:32.657568+00:00,0.39,0.57,0.14,0.16
2021-03-31T06:50:32.721413+00:00,0.41,0.37,0.07,0.16
2021-03-31T06:51:32.712651+00:00,0.38,0.37,0.1,0.16
2021-03-31T06:52:32.820867+00:00,0.4,0.33,0.06,0.16
2021-03-31T06:53:32.897891+00:00,0.41,0.36,0.06,0.17
2021-03-31T06:54:32.966563+00:00,0.43,0.36,0.08,0.16
2021-03-31T06:55:33.010939+00:00,0.4,0.32,0.07,0.16
2021-03-31T06:56:33.089469+00:00,0.39,0.36,0.09,0.17
2021-03-31T06:57:33.124917+00:00,0.4,0.33,0.08,0.16
2021-03-31T06:58:33.255764+00:00,0.38,0.39,0.08,0.17
2021-03-31T06:59:33.314319+00:00,0.39,0.35,0.05,0.16
2021-03-31T07:00:33.395879+00:00,0.4,0.53,0.09,0.17
2021-03-31T07:01:33.447772+00:00,0.38,0.35,0.07,0.16
2021-03-31T07:02:33.558429+00:00,0.38,0.34,0.11,0.17
2021-03-31T07:03:33.647883+00:00,0.38,0.37,0.1,0.16
2021-03-31T07:04:33.714349+00:00,0.4,0.37,0.07,0.16
2021-03-31T07:05:33.783784+00:00,0.4,0.4,0.07,0.17
2021-03-31T07:06:33.890804+00:00,0.39,0.33,0.08,0.16
2021-03-31T07:07:33.945506+00:00,0.38,0.45,0.08,0.16
2021-03-31T07:08:34.000335+00:00,0.37,0.31,0.07,0.16
2021-03-31T07:09:34.050573+00:00,0.39,0.36,0.03,0.16
2021-03-31T07:10:34.119151+00:00,0.37,0.36,0.1,0.16
2021-03-31T07:11:32.614652+00:00,0.38,0.31,0.06,0.19
2021-03-31T07:12:32.682644+00:00,0.34,0.33,0.07,0.16
2021-03-31T07:13:32.791171+00:00,0.38,0.38,0.1,0.16
2021-03-31T07:14:32.877622+00:00,0.35,0.34,0.1,0.15
2021-03-31T07:15:32.945875+00:00,0.34,0.36,0.06,0.16
2021-03-31T07:16:33.063356+00:00,0.4,0.38,0.08,0.17
2021-03-31T07:17:33.131614+00:00,0.36,0.35,0.07,0.16
2021-03-31T07:18:33.232592+00:00,0.39,0.43,0.07,0.16
2021-03-31T07:19:33.307087+00:00,0.37,0.36,0.11,0.16
2021-03-31T07:20:33.333389+00:00,0.4,0.36,0.11,0.16
2021-03-31T07:21:33.386972+00:00,0.37,0.34,0.09,0.15
2021-03-31T07:22:33.470199+00:00,0.39,0.36,0.08,0.17
2021-03-31T07:23:33.561034+00:00,0.37,0.33,0.07,0.16
2021-03-31T07:24:33.713241+00:00,0.37,0.37,0.04,0.17
2021-03-31T07:25:33.800076+00:00,0.37,0.33,0.08,0.15
2021-03-31T07:26:33.871676+00:00,0.36,0.34,0.06,0.15
2021-03-31T07:27:33.917265+00:00,0.35,0.32,0.06,0.18
2021-03-31T07:28:33.982871+00:00,0.35,0.4,0.06,0.15
2021-03-31T07:29:33.999566+00:00,0.36,0.32,0.07,0.16
2021-03-31T07:30:34.068612+00:00,0.36,0.33,0.08,0.16
2021-03-31T07:31:34.146942+00:00,0.37,0.3,0.05,0.15
2021-03-31T07:32:34.211413+00:00,0.37,0.33,0.06,0.16
2021-03-31T07:33:32.678470+00:00,0.34,0.3,0.06,0.15
2021-03-31T07:34:32.758307+00:00,0.35,0.33,0.08,0.16
2021-03-31T07:35:32.779690+00:00,0.37,0.3,0.08,0.16
2021-03-31T07:36:32.897975+00:00,0.34,0.31,0.1,0.15
2021-03-31T07:37:32.966298+00:00,0.44,0.31,0.07,0.15
2021-03-31T07:38:33.021684+00:00,0.34,0.34,0.07,0.15
2021-03-31T07:39:33.109418+00:00,0.38,0.32,0.06,0.15
2021-03-31T07:40:33.159308+00:00,0.34,0.39,0.07,0.15
2021-03-31T07:41:33.221622+00:00,0.36,0.32,0.06,0.15
2021-03-31T07:42:33.318953+00:00,0.34,0.35,0.05,0.15
2021-03-31T07:43:33.308957+00:00,0.33,0.32,0.06,0.15
2021-03-31T07:44:33.413926+00:00,0.38,0.3,0.07,0.15
2021-03-31T07:45:33.458910+00:00,0.32,0.3,0.06,0.15
2021-03-31T07:46:33.523927+00:00,0.35,0.31,0.09,0.15
2021-03-31T07:47:33.594410+00:00,0.33,0.35,0.06,0.15
2021-03-31T07:48:33.587301+00:00,0.35,0.35,0.05,0.16
2021-03-31T07:49:33.650548+00:00,0.39,0.35,0.08,0.15
2021-03-31T07:50:33.710639+00:00,0.33,0.31,0.09,0.15
2021-03-31T07:51:33.782211+00:00,0.33,0.29,0.06,0.15
2021-03-31T07:52:33.857247+00:00,0.33,0.32,0.1,0.15
2021-03-31T07:53:33.911301+00:00,0.35,0.29,0.08,0.16
2021-03-31T07:54:34.012461+00:00,0.34,0.3,0.07,0.15
2021-03-31T07:55:34.064558+00:00,0.31,0.31,0.07,0.16
2021-03-31T07:56:34.177545+00:00,0.34,0.33,0.06,0.15
2021-03-31T07:57:34.223480+00:00,0.31,0.29,0.11,0.15
2021-03-31T07:58:32.725023+00:00,0.31,0.34,0.08,0.15
2021-03-31T07:59:32.803046+00:00,0.32,0.29,0.08,0.15
2021-03-31T08:00:32.904754+00:00,0.32,0.29,0.06,0.15
2021-03-31T08:01:32.940562+00:00,0.35,0.31,0.09,0.15
2021-03-31T08:02:33.030013+00:00,0.32,0.28,0.06,0.14
2021-03-31T08:03:33.023272+00:00,0.34,0.38,0.06,0.15
2021-03-31T08:04:33.083150+00:00,0.31,0.44,0.05,0.16
2021-03-31T08:05:33.152227+00:00,0.32,0.31,0.08,0.15
2021-03-31T08:06:33.240313+00:00,0.33,0.35,0.08,0.14
2021-03-31T08:07:33.304416+00:00,0.25,0.29,0.09,0.15
2021-03-31T08:08:33.390106+00:00,0.31,0.32,0.09,0.14
2021-03-31T08:09:33.435941+00:00,0.32,0.29,0.07,0.15
2021-03-31T08:10:33.526465+00:00,0.31,0.28,0.03,0.16
2021-03-31T08:11:33.603126+00:00,0.33,0.32,0.06,0.15
2021-03-31T08:12:33.643588+00:00,0.32,0.32,0.05,0.15
2021-03-31T08:13:33.665728+00:00,0.31,0.34,0.05,0.15
2021-03-31T08:14:33.714121+00:00,0.32,0.32,0.08,0.15
2021-03-31T08:15:33.740969+00:00,0.29,0.28,0.05,0.16
2021-03-31T08:16:33.840261+00:00,0.3,0.29,0.08,0.14
2021-03-31T08:17:33.885808+00:00,0.3,0.3,0.09,0.14
2021-03-31T08:18:33.975750+00:00,0.28,0.27,0.07,0.16
2021-03-31T08:19:34.041659+00:00,0.29,0.3,0.07,0.14
2021-03-31T08:20:34.173029+00:00,0.3,0.34,0.06,0.14
2021-03-31T08:21:34.217721+00:00,0.28,0.29,0.08,0.15
2021-03-31T08:22:32.693082+00:00,0.32,0.32,0.09,0.15
2021-03-31T08:23:32.727112+00:00,0.3,0.33,0.07,0.15
2021-03-31T08:24:32.813458+00:00,0.29,0.3,0.08,0.15
2021-03-31T08:25:32.847469+00:00,0.3,0.3,0.09,0.14
2021-03-31T08:26:32.914402+00:00,0.36,0.31,0.07,0.15
2021-03-31T08:27:32.944389+00:00,0.32,0.32,0.04,0.15
2021-03-31T08:28:33.060907+00:00,0.3,0.32,0.04,0.15
2021-03-31T08:29:33.107490+00:00,0.32,0.31,0.1,0.15
2021-03-31T08:30:33.185481+00:00,0.3,0.3,0.09,0.14
2021-03-31T08:31:33.269737+00:00,0.28,0.31,0.08,0.15
2021-03-31T08:32:33.345730+00:00,0.31,0.32,0.07,0.15
2021-03-31T08:33:33.420516+00:00,0.3,0.28,0.06,0.15
2021-03-31T08:34:33.471794+00:00,0.31,0.3,0.02,0.15
2021-03-31T08:35:33.504316+00:00,0.29,0.27,0.03,0.15
2021-03-31T08:36:33.576587+00:00,0.3,0.27,0.12,0.14
2021-03-31T08:37:33.700620+00:00,0.31,0.29,0.06,0.15
2021-03-31T08:38:33.762582+00:00,0.3,0.28,0.08,0.15
2021-03-31T08:39:33.820901+00:00,0.3,0.29,0.05,0.15
2021-03-31T08:40:33.931453+00:00,0.31,0.32,0.07,0.15
2021-03-31T08:41:33.963151+00:00,0.26,0.28,0.08,0.15
2021-03-31T08:42:34.068185+00:00,0.28,0.3,0.06,0.15
2021-03-31T08:43:34.143672+00:00,0.28,0.3,0.05,0.16
2021-03-31T08:44:34.210281+00:00,0.3,0.31,0.09,0.15
2021-03-31T08:45:32.619676+00:00,0.3,0.4,0.09,0.15
2021-03-31T08:46:32.695053+00:00,0.28,0.31,0.09,0.15
2021-03-31T08:47:32.773062+00:00,0.28,0.29,0.06,0.15
2021-03-31T08:48:32.840959+00:00,0.31,0.32,0.12,0.14
2021-03-31T08:49:32.910614+00:00,0.3,0.3,0.05,0.15
2021-03-31T08:50:32.972345+00:00,0.32,0.31,0.09,0.15
2021-03-31T08:51:33.085417+00:00,0.31,0.29,0.06,0.15
2021-03-31T08:52:33.131230+00:00,0.31,0.29,0.07,0.14
2021-03-31T08:53:33.213559+00:00,0.29,0.31,0.08,0.15
2021-03-31T08:54:33.318301+00:00,0.27,0.28,0.08,0.14
2021-03-31T08:55:33.404562+00:00,0.29,0.29,0.1,0.15
2021-03-31T08:56:33.523601+00:00,0.3,0.28,0.07,0.14
2021-03-31T08:57:33.609214+00:00,0.29,0.31,0.06,0.15
2021-03-31T08:58:33.675674+00:00,0.29,0.32,0.08,0.14
2021-03-31T08:59:33.733527+00:00,0.3,0.3,0.07,0.15
2021-03-31T09:00:33.802557+00:00,0.3,0.3,0.07,0.14
2021-03-31T09:01:33.896154+00:00,0.3,0.28,0.06,0.15
2021-03-31T09:02:33.895065+00:00,0.28,0.29,0.06,0.15
2021-03-31T09:03:33.939196+00:00,0.3,0.29,0.08,0.15
2021-03-31T09:04:34.061857+00:00,0.31,0.27,0.11,0.15
2021-03-31T09:05:34.163966+00:00,0.29,0.3,0.1,0.15
2021-03-31T09:06:32.656177+00:00,0.28,0.3,0.07,0.14
2021-03-31T09:07:32.683566+00:00,0.3,0.28,0.05,0.16
2021-03-31T09:08:32.773655+00:00,0.27,0.35,0.1,0.15
2021-03-31T09:09:32.831056+00:00,0.25,0.33,0.08,0.15
2021-03-31T09:10:32.898627+00:00,0.26,0.31,0.06,0.14
2021-03-31T09:11:32.983979+00:00,0.27,0.27,0.07,0.15
2021-03-31T09:12:33.048898+00:00,0.25,0.27,0.06,0.14
2021-03-31T09:13:33.087256+00:00,0.25,0.28,0.03,0.15
2021-03-31T09:14:33.104143+00:00,0.25,0.31,0.06,0.15
2021-03-31T09:15:33.149243+00:00,0.25,0.28,0.06,0.14
2021-03-31T09:16:33.231695+00:00,0.24,0.28,0.1,0.14
2021-03-31T09:17:33.312511+00:00,0.27,0.3,0.05,0.13
2021-03-31T09:18:33.389002+00:00,0.26,0.27,0.07,0.15
2021-03-31T09:19:33.423560+00:00,0.26,0.29,0.05,0.15
2021-03-31T09:20:33.475689+00:00,0.29,0.28,0.09,0.15
2021-03-31T09:21:33.529228+00:00,0.28,0.27,0.05,0.15
2021-03-31T09:22:33.596883+00:00,0.32,0.34,0.1,0.15
2021-03-31T09:23:33.660947+00:00,0.21,0.27,0.05,0.14
2021-03-31T09:24:33.698444+00:00,0.29,0.29,0.08,0.15
2021-03-31T09:25:33.763152+00:00,0.29,0.27,0.05,0.16
2021-03-31T09:26:33.833514+00:00,0.25,0.29,0.07,0.15
2021-03-31T09:27:33.872262+00:00,0.22,0.28,0.01,0.15
2021-03-31T09:28:33.973154+00:00,0.24,0.36,0.09,0.14
2021-03-31T09:29:34.096311+00:00,0.25,0.26,0.05,0.14
2021-03-31T09:30:34.175329+00:00,0.21,0.3,0.06,0.15
2021-03-31T09:31:34.221890+00:00,0.26,0.27,0.06,0.15
2021-03-31T09:32:32.659191+00:00,0.27,0.27,0.06,0.15
2021-03-31T09:33:32.725029+00:00,0.28,0.31,0.09,0.14
2021-03-31T09:34:32.756384+00:00,0.27,0.27,0.08,0.15
2021-03-31T09:35:32.813040+00:00,0.27,0.31,0.09,0.15
2021-03-31T09:36:32.917414+00:00,0.29,0.3,0.07,0.16
2021-03-31T09:37:32.987627+00:00,0.24,0.28,0.09,0.15
2021-03-31T09:38:33.072772+00:00,0.26,0.27,0.09,0.14
2021-03-31T09:39:33.075987+00:00,0.28,0.26,0.07,0.15
2021-03-31T09:40:33.132739+00:00,0.24,0.31,0.06,0.15
2021-03-31T09:41:33.200569+00:00,0.25,0.29,0.07,0.15
2021-03-31T09:42:33.258181+00:00,0.26,0.27,0.05,0.15
2021-03-31T09:43:33.280717+00:00,0.28,0.31,0.05,0.14
2021-03-31T09:44:33.338929+00:00,0.27,0.28,0.07,0.15
2021-03-31T09:45:33.386477+00:00,0.23,0.28,0.06,0.15
2021-03-31T09:46:33.473485+00:00,0.25,0.32,0.09,0.14
2021-03-31T09:47:33.515343+00:00,0.28,0.28,0.05,0.15
2021-03-31T09:48:33.597461+00:00,0.24,0.28,0.07,0.15
2021-03-31T09:49:33.654240+00:00,0.22,0.27,0.04,0.15
2021-03-31T09:50:33.697145+00:00,0.25,0.29,0.06,0.15
2021-03-31T09:51:33.776320+00:00,0.23,0.28,0.07,0.15
2021-03-31T09:52:33.837834+00:00,0.2,0.28,0.08,0.15
2021-03-31T09:53:33.914106+00:00,0.2,0.25,0.06,0.15
2021-03-31T09:54:33.984824+00:00,0.21,0.25,0.09,0.15
2021-03-31T09:55:34.046108+00:00,0.22,0.26,0.08,0.14
2021-03-31T09:56:34.113709+00:00,0.22,0.25,0.09,0.15
2021-03-31T09:57:34.166556+00:00,0.26,0.27,0.09,0.14
2021-03-31T09:58:34.212367+00:00,0.21,0.29,0.08,0.16
2021-03-31T09:59:32.696046+00:00,0.27,0.3,0.04,0.15
2021-03-31T10:00:32.767317+00:00,0.25,0.28,0.06,0.15
2021-03-31T10:01:32.807422+00:00,0.25,0.36,0.07,0.14
2021-03-31T10:02:32.849546+00:00,0.26,0.28,0.05,0.15
2021-03-31T10:03:32.894188+00:00,0.27,0.29,0.07,0.14
2021-03-31T10:04:32.967042+00:00,0.22,0.27,0.05,0.15
2021-03-31T10:05:33.071093+00:00,0.26,0.28,0.06,0.15
2021-03-31T10:06:33.107177+00:00,0.26,0.29,0.09,0.15
2021-03-31T10:07:33.172678+00:00,0.25,0.28,0.09,0.16
2021-03-31T10:08:33.222322+00:00,0.27,0.29,0.08,0.14
2021-03-31T10:09:33.315867+00:00,0.25,0.27,0.05,0.14
2021-03-31T10:10:33.381836+00:00,0.26,0.28,0.11,0.15
2021-03-31T10:11:33.473313+00:00,0.26,0.28,0.07,0.15
2021-03-31T10:12:33.541461+00:00,0.27,0.25,0.11,0.15
2021-03-31T10:13:33.566392+00:00,0.28,0.29,0.07,0.15
2021-03-31T10:14:33.674215+00:00,0.25,0.26,0.08,0.15
2021-03-31T10:15:33.747157+00:00,0.26,0.26,0.07,0.15
2021-03-31T10:16:33.821524+00:00,0.27,0.27,0.06,0.15
2021-03-31T10:17:33.904183+00:00,0.27,0.26,0.07,0.15
2021-03-31T10:18:33.936662+00:00,0.3,0.28,0.05,0.14
2021-03-31T10:19:34.009542+00:00,0.25,0.28,0.06,0.15
2021-03-31T10:20:34.126415+00:00,0.25,0.26,0.03,0.15
2021-03-31T10:21:34.170600+00:00,0.23,0.29,0.07,0.15
2021-03-31T10:22:32.631078+00:00,0.26,0.27,0.04,0.15
2021-03-31T10:23:32.746462+00:00,0.26,0.29,0.08,0.15
2021-03-31T10:24:32.859288+00:00,0.27,0.28,0.05,0.15
2021-03-31T10:25:32.936673+00:00,0.26,0.35,0.07,0.14
2021-03-31T10:26:32.974704+00:00,0.28,0.26,0.05,0.16
2021-03-31T10:27:33.075623+00:00,0.28,0.25,0.06,0.15
2021-03-31T10:28:33.195376+00:00,0.23,0.26,0.07,0.15
2021-03-31T10:29:33.257923+00:00,0.28,0.24,0.1,0.14
2021-03-31T10:30:33.308076+00:00,0.25,0.28,0.04,0.14
2021-03-31T10:31:33.380306+00:00,0.26,0.28,0.07,0.14
2021-03-31T10:32:33.439253+00:00,0.26,0.28,0.06,0.14
2021-03-31T10:33:33.476340+00:00,0.28,0.31,0.13,0.15
2021-03-31T10:34:33.538136+00:00,0.27,0.26,0.06,0.14
2021-03-31T10:35:33.605307+00:00,0.29,0.25,0.08,0.15
2021-03-31T10:36:33.684863+00:00,0.29,0.29,0.05,0.14
2021-03-31T10:37:33.723742+00:00,0.27,0.25,0.09,0.14
2021-03-31T10:38:33.797792+00:00,0.29,0.28,0.07,0.16
2021-03-31T10:39:33.904021+00:00,0.28,0.26,0.08,0.15
2021-03-31T10:40:33.973898+00:00,0.27,0.27,0.08,0.14
2021-03-31T10:41:34.027203+00:00,0.27,0.24,0.06,0.15
2021-03-31T10:42:34.078767+00:00,0.27,0.3,0.05,0.15
2021-03-31T10:43:34.149680+00:00,0.29,0.25,0.08,0.15
2021-03-31T10:44:32.644480+00:00,0.23,0.31,0.07,0.15
2021-03-31T10:45:32.702581+00:00,0.24,0.3,0.07,0.15
2021-03-31T10:46:32.788250+00:00,0.2,0.25,0.06,0.14
2021-03-31T10:47:32.859794+00:00,0.2,0.3,0.07,0.15
2021-03-31T10:48:32.930444+00:00,0.21,0.33,0.06,0.14
2021-03-31T10:49:33.005727+00:00,0.21,0.26,0.12,0.15
2021-03-31T10:50:33.080113+00:00,0.24,0.24,0.03,0.16
2021-03-31T10:51:33.184243+00:00,0.29,0.25,0.1,0.15
2021-03-31T10:52:33.225924+00:00,0.27,0.28,0.05,0.15
2021-03-31T10:53:33.289161+00:00,0.26,0.3,0.08,0.15
2021-03-31T10:54:33.370218+00:00,0.27,0.28,0.06,0.15
2021-03-31T10:55:33.451966+00:00,0.22,0.24,0.06,0.14
2021-03-31T10:56:33.560749+00:00,0.26,0.27,0.12,0.14
2021-03-31T10:57:33.622361+00:00,0.27,0.26,0.07,0.14
2021-03-31T10:58:33.630341+00:00,0.23,0.3,0.09,0.14
2021-03-31T10:59:33.703588+00:00,0.26,0.27,0.05,0.15
2021-03-31T11:00:33.771144+00:00,0.26,0.26,0.07,0.15
2021-03-31T11:01:33.873585+00:00,0.27,0.26,0.04,0.15
2021-03-31T11:02:33.969978+00:00,0.26,0.27,0.08,0.15
2021-03-31T11:03:34.046485+00:00,0.25,0.26,0.11,0.16
2021-03-31T11:04:34.138560+00:00,0.25,0.26,0.09,0.16
2021-03-31T11:05:34.191807+00:00,0.25,0.25,0.04,0.15
2021-03-31T11:06:32.686930+00:00,0.23,0.26,0.1,0.15
2021-03-31T11:07:32.745971+00:00,0.24,0.24,0.08,0.14
2021-03-31T11:08:32.821421+00:00,0.22,0.28,0.04,0.15
2021-03-31T11:09:32.901170+00:00,0.22,0.25,0.09,0.14
2021-03-31T11:10:32.944957+00:00,0.21,0.25,0.04,0.14
2021-03-31T11:11:33.018333+00:00,0.22,0.24,0.06,0.14
2021-03-31T11:12:33.038114+00:00,0.23,0.27,0.11,0.15
2021-03-31T11:13:33.102381+00:00,0.23,0.25,0.07,0.15
2021-03-31T11:14:33.152188+00:00,0.22,0.28,0.11,0.15
2021-03-31T11:15:33.204245+00:00,0.2,0.27,0.09,0.14
2021-03-31T11:16:33.249703+00:00,0.21,0.28,0.04,0.15
2021-03-31T11:17:33.351431+00:00,0.2,0.26,0.08,0.15
2021-03-31T11:18:33.447081+00:00,0.21,0.27,0.05,0.15
2021-03-31T11:19:33.524469+00:00,0.21,0.27,0.05,0.14
2021-03-31T11:20:33.573291+00:00,0.22,0.25,0.05,0.14
2021-03-31T11:21:33.676894+00:00,0.2,0.28,0.09,0.15
2021-03-31T11:22:33.719409+00:00,0.23,0.26,0.06,0.15
2021-03-31T11:23:33.819705+00:00,0.21,0.25,0.08,0.14
2021-03-31T11:24:33.865751+00:00,0.21,0.28,0.05,0.14
2021-03-31T11:25:33.925581+00:00,0.24,0.26,0.07,0.15
2021-03-31T11:26:33.958955+00:00,0.23,0.26,0.04,0.14
2021-03-31T11:27:34.060695+00:00,0.23,0.27,0.07,0.15
2021-03-31T11:28:34.064974+00:00,0.23,0.27,0.08,0.15
2021-03-31T11:29:34.141759+00:00,0.22,0.29,0.05,0.15
2021-03-31T11:30:34.196660+00:00,0.22,0.25,0.05,0.15
2021-03-31T11:31:32.662717+00:00,0.22,0.28,0.1,0.14
2021-03-31T11:32:32.721797+00:00,0.22,0.25,0.06,0.14
2021-03-31T11:33:32.807928+00:00,0.22,0.26,0.08,0.14
2021-03-31T11:34:32.894904+00:00,0.22,0.27,0.01,0.14
2021-03-31T11:35:33.017676+00:00,0.22,0.31,0.08,0.15
2021-03-31T11:36:33.108386+00:00,0.22,0.3,0.06,0.14
2021-03-31T11:37:33.187139+00:00,0.21,0.27,0.08,0.15
2021-03-31T11:38:33.250142+00:00,0.24,0.26,0.09,0.14
2021-03-31T11:39:33.269544+00:00,0.22,0.26,0.05,0.13
2021-03-31T11:40:33.300476+00:00,0.22,0.27,0.05,0.14
2021-03-31T11:41:33.412523+00:00,0.25,0.26,0.05,0.14
2021-03-31T11:42:33.442616+00:00,0.21,0.25,0.06,0.14
2021-03-31T11:43:33.508096+00:00,0.23,0.23,0.04,0.14
2021-03-31T11:44:33.530244+00:00,0.24,0.25,0.03,0.15
2021-03-31T11:45:33.607851+00:00,0.23,0.39,0.05,0.15
2021-03-31T11:46:33.655029+00:00,0.23,0.25,0.06,0.15
2021-03-31T11:47:33.707653+00:00,0.23,0.25,0.1,0.14
2021-03-31T11:48:33.704525+00:00,0.24,0.27,0.07,0.15
2021-03-31T11:49:33.816164+00:00,0.23,0.27,0.04,0.14
2021-03-31T11:50:33.871514+00:00,0.24,0.25,0.09,0.15
2021-03-31T11:51:33.976129+00:00,0.24,0.25,0.07,0.14
2021-03-31T11:52:34.000943+00:00,0.22,0.24,0.07,0.15
2021-03-31T11:53:34.051122+00:00,0.23,0.24,0.08,0.14
2021-03-31T11:54:34.130208+00:00,0.23,0.25,0.06,0.14
2021-03-31T11:55:34.212643+00:00,0.22,0.25,0.04,0.15
2021-03-31T11:56:32.635998+00:00,0.23,0.29,0.05,0.15
2021-03-31T11:57:32.700126+00:00,0.23,0.25,0.05,0.15
2021-03-31T11:58:32.755032+00:00,0.24,0.26,0.09,0.15
2021-03-31T11:59:32.820699+00:00,0.23,0.3,0.09,0.15
2021-03-31T12:00:32.856919+00:00,0.25,0.25,0.09,0.14
2021-03-31T12:01:32.915484+00:00,0.26,0.29,0.07,0.14
2021-03-31T12:02:32.970625+00:00,0.26,0.24,0.1,0.15
2021-03-31T12:03:33.086086+00:00,0.29,0.32,0.03,0.15
2021-03-31T12:04:33.147373+00:00,0.27,0.3,0.08,0.14
2021-03-31T12:05:33.133799+00:00,0.24,0.27,0.1,0.15
2021-03-31T12:06:33.192544+00:00,0.26,0.24,0.08,0.14
2021-03-31T12:07:33.288516+00:00,0.25,0.25,0.11,0.15
2021-03-31T12:08:33.380063+00:00,0.31,0.26,0.08,0.15
2021-03-31T12:09:33.402011+00:00,0.27,0.27,0.08,0.16
2021-03-31T12:10:33.465975+00:00,0.28,0.25,0.06,0.15
2021-03-31T12:11:33.509054+00:00,0.26,0.25,0.09,0.15
2021-03-31T12:12:33.590062+00:00,0.25,0.26,0.06,0.14
2021-03-31T12:13:33.654568+00:00,0.23,0.36,0.09,0.15
2021-03-31T12:14:33.699686+00:00,0.22,0.27,0.08,0.15
2021-03-31T12:15:33.809423+00:00,0.24,0.26,0.06,0.17
2021-03-31T12:16:33.858896+00:00,0.24,0.24,0.11,0.14
2021-03-31T12:17:33.956207+00:00,0.25,0.28,0.06,0.14
2021-03-31T12:18:34.047009+00:00,0.25,0.29,0.08,0.14
2021-03-31T12:19:34.138732+00:00,0.23,0.25,0.07,0.14
2021-03-31T12:20:34.167412+00:00,0.22,0.23,0.08,0.16
2021-03-31T12:21:32.634865+00:00,0.21,0.27,0.1,0.15
2021-03-31T12:22:32.691146+00:00,0.29,0.37,0.06,0.14
2021-03-31T12:23:32.798346+00:00,0.22,0.25,0.05,0.14
2021-03-31T12:24:32.893904+00:00,0.24,0.26,0.06,0.14
2021-03-31T12:25:32.971727+00:00,0.23,0.28,0.06,0.14
2021-03-31T12:26:33.086580+00:00,0.21,0.24,0.04,0.14
2021-03-31T12:27:33.182459+00:00,0.22,0.24,0.05,0.14
2021-03-31T12:28:33.224309+00:00,0.21,0.24,0.05,0.14
2021-03-31T12:29:33.330406+00:00,0.22,0.24,0.06,0.14
2021-03-31T12:30:33.403748+00:00,0.21,0.27,0.06,0.14
2021-03-31T12:31:33.478405+00:00,0.22,0.28,0.06,0.14
2021-03-31T12:32:33.558448+00:00,0.21,0.24,0.07,0.14
2021-03-31T12:33:33.629609+00:00,0.21,0.27,0.07,0.14
2021-03-31T12:34:33.691472+00:00,0.22,0.27,0.06,0.14
2021-03-31T12:35:33.767241+00:00,0.21,0.24,0.05,0.13
2021-03-31T12:36:33.875431+00:00,0.21,0.28,0.14,0.15
2021-03-31T12:37:33.969315+00:00,0.23,0.24,0.06,0.13
2021-03-31T12:38:34.057429+00:00,0.22,0.26,0.06,0.14
2021-03-31T12:39:34.123935+00:00,0.22,0.27,0.1,0.13
2021-03-31T12:40:34.191629+00:00,0.23,0.26,0.09,0.15
2021-03-31T12:41:32.653232+00:00,0.21,0.26,0.08,0.13
2021-03-31T12:42:32.693668+00:00,0.22,0.26,0.13,0.15
2021-03-31T12:43:32.770486+00:00,0.24,0.27,0.11,0.14
2021-03-31T12:44:32.855783+00:00,0.22,0.33,0.05,0.15
2021-03-31T12:45:32.942960+00:00,0.24,0.24,0.06,0.15
2021-03-31T12:46:33.036983+00:00,0.23,0.24,0.08,0.15
2021-03-31T12:47:33.133097+00:00,0.24,0.28,0.09,0.14
2021-03-31T12:48:33.271778+00:00,0.23,0.26,0.07,0.15
2021-03-31T12:49:33.357155+00:00,0.24,0.25,0.08,0.14
2021-03-31T12:50:33.436449+00:00,0.24,0.37,0.06,0.14
2021-03-31T12:51:33.487294+00:00,0.23,0.28,0.11,0.15
2021-03-31T12:52:33.634096+00:00,0.22,0.26,0.04,0.14
2021-03-31T12:53:33.625605+00:00,0.21,0.28,0.09,0.14
2021-03-31T12:54:33.663876+00:00,0.21,0.35,0.09,0.13
