datetimeisoformat,tmp1,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,tmp10,tmp11,tmp12,tmp13
2022-09-12T01:23:00Z,23.91,23.89,23.65,23.63,23.6,23.02,19.98,15.06,13.45,12.36,10.72,9.21,8.68
2022-09-12T01:24:00Z,23.9,23.88,23.64,23.63,23.6,22.95,20.16,15.06,13.44,12.33,10.74,9.23,8.68
2022-09-12T01:25:00Z,23.91,23.88,23.64,23.63,23.59,22.91,20.33,15.05,13.44,12.29,10.73,9.24,8.68
2022-09-12T01:26:00Z,23.91,23.87,23.64,23.62,23.58,22.9,20.42,15.06,13.44,12.26,10.72,9.25,8.69
2022-09-12T01:27:00Z,23.91,23.87,23.64,23.62,23.58,22.92,20.5,15.07,13.46,12.25,10.74,9.26,8.7
2022-09-12T01:28:00Z,23.91,23.86,23.64,23.62,23.58,22.95,20.52,15.07,13.47,12.25,10.75,9.27,8.71
2022-09-12T01:29:00Z,23.91,23.86,23.64,23.62,23.58,22.95,20.56,15.07,13.47,12.27,10.76,9.27,8.72
2022-09-12T01:30:00Z,23.91,23.86,23.64,23.62,23.59,22.95,20.61,15.08,13.47,12.29,10.77,9.28,8.72
2022-09-12T01:31:00Z,23.9,23.88,23.64,23.62,23.59,22.95,20.65,15.07,13.48,12.29,10.77,9.28,8.73
2022-09-12T01:32:00Z,23.9,23.89,23.64,23.63,23.59,22.98,20.68,15.05,13.48,12.27,10.77,9.28,8.74
2022-09-12T01:33:00Z,23.89,23.88,23.64,23.63,23.59,23.01,20.71,15.03,13.49,12.26,10.77,9.28,8.74
2022-09-12T01:34:00Z,23.9,23.87,23.64,23.63,23.58,23.03,20.74,15.04,13.5,12.25,10.78,9.29,8.74
2022-09-12T01:35:00Z,23.9,23.87,23.64,23.62,23.57,22.97,20.77,15.06,13.51,12.26,10.79,9.28,8.74
2022-09-12T01:36:00Z,23.9,23.87,23.64,23.62,23.56,22.89,20.8,15.07,13.51,12.27,10.8,9.27,8.74
2022-09-12T01:37:00Z,23.9,23.86,23.64,23.61,23.56,22.86,20.81,15.08,13.52,12.26,10.79,9.26,8.74
2022-09-12T01:38:00Z,23.89,23.86,23.63,23.61,23.56,22.84,20.84,15.1,13.52,12.25,10.78,9.25,8.74
2022-09-12T01:39:00Z,23.89,23.86,23.63,23.61,23.56,22.84,20.87,15.11,13.52,12.24,10.77,9.25,8.74
2022-09-12T01:40:00Z,23.89,23.87,23.63,23.62,23.56,22.88,20.89,15.12,13.51,12.25,10.77,9.25,8.74
2022-09-12T01:41:00Z,23.89,23.88,23.63,23.62,23.58,22.94,20.91,15.12,13.51,12.27,10.77,9.25,8.74
2022-09-12T01:42:00Z,23.88,23.88,23.63,23.62,23.59,22.97,20.93,15.12,13.52,12.3,10.77,9.26,8.74
2022-09-12T01:43:00Z,23.88,23.88,23.63,23.62,23.59,22.99,20.96,15.1,13.51,12.32,10.79,9.28,8.74
2022-09-12T01:44:00Z,23.87,23.87,23.63,23.62,23.6,22.96,20.99,15.1,13.51,12.33,10.8,9.3,8.74
2022-09-12T01:45:00Z,23.87,23.87,23.63,23.63,23.6,22.94,20.99,15.11,13.52,12.35,10.8,9.32,8.74
2022-09-12T01:46:00Z,23.88,23.87,23.63,23.63,23.6,22.93,21,15.13,13.54,12.36,10.8,9.32,8.74
2022-09-12T01:47:00Z,23.88,23.86,23.63,23.63,23.6,22.94,21.02,15.14,13.55,12.38,10.79,9.32,8.74
2022-09-12T01:48:00Z,23.87,23.87,23.63,23.63,23.6,22.95,21.03,15.13,13.56,12.38,10.77,9.31,8.74
2022-09-12T01:49:00Z,23.87,23.86,23.63,23.63,23.6,22.98,21.05,15.12,13.58,12.38,10.76,9.31,8.74
2022-09-12T01:50:00Z,23.87,23.86,23.63,23.63,23.6,23.01,21.05,15.11,13.62,12.4,10.76,9.3,8.75
2022-09-12T01:51:00Z,23.87,23.86,23.62,23.63,23.6,23.05,21.03,15.11,13.67,12.4,10.76,9.32,8.75
2022-09-12T01:52:00Z,23.87,23.86,23.62,23.62,23.6,23.09,21.03,15.12,13.7,12.4,10.77,9.33,8.75
2022-09-12T01:53:00Z,23.86,23.87,23.62,23.62,23.6,23.1,21.03,15.12,13.71,12.4,10.77,9.36,8.76
2022-09-12T01:54:00Z,23.86,23.86,23.62,23.62,23.6,23.05,21.03,15.12,13.71,12.37,10.77,9.36,8.76
2022-09-12T01:55:00Z,23.86,23.85,23.62,23.62,23.6,23.01,21.03,15.15,13.72,12.31,10.76,9.35,8.77
2022-09-12T01:56:00Z,23.86,23.85,23.62,23.62,23.6,23,21.03,15.16,13.73,12.24,10.74,9.36,8.77
2022-09-12T01:57:00Z,23.85,23.86,23.62,23.62,23.6,22.99,21.04,15.16,13.72,12.2,10.73,9.38,8.77
2022-09-12T01:58:00Z,23.84,23.87,23.63,23.62,23.6,22.96,21.04,15.16,13.7,12.22,10.73,9.4,8.77
2022-09-12T01:59:00Z,23.84,23.88,23.63,23.62,23.6,22.94,21.04,15.17,13.66,12.27,10.73,9.41,8.77
2022-09-12T02:00:00Z,23.84,23.88,23.63,23.62,23.6,22.94,21.03,15.19,13.62,12.31,10.72,9.42,8.77
2022-09-12T02:01:00Z,23.84,23.88,23.63,23.63,23.6,22.92,21.03,15.18,13.61,12.36,10.72,9.42,8.78
2022-09-12T02:02:00Z,23.85,23.88,23.63,23.63,23.6,22.95,21.02,15.17,13.61,12.4,10.71,9.42,8.77
2022-09-12T02:03:00Z,23.85,23.88,23.64,23.63,23.6,22.99,21.03,15.16,13.62,12.43,10.71,9.42,8.77
2022-09-12T02:04:00Z,23.85,23.87,23.64,23.63,23.6,23,21.03,15.15,13.61,12.43,10.7,9.42,8.75
2022-09-12T02:05:00Z,23.84,23.87,23.64,23.63,23.59,22.97,21.02,15.16,13.6,12.42,10.67,9.41,8.74
2022-09-12T02:06:00Z,23.84,23.87,23.63,23.63,23.59,22.97,21.03,15.16,13.6,12.39,10.65,9.4,8.72
2022-09-12T02:07:00Z,23.84,23.86,23.63,23.62,23.59,22.94,21.03,15.16,13.61,12.38,10.63,9.39,8.71
2022-09-12T02:08:00Z,23.84,23.86,23.63,23.62,23.58,22.88,21.02,15.16,13.61,12.39,10.62,9.38,8.7
2022-09-12T02:09:00Z,23.83,23.86,23.63,23.61,23.58,22.85,21.02,15.16,13.57,12.4,10.6,9.37,8.69
2022-09-12T02:10:00Z,23.83,23.86,23.62,23.61,23.57,22.83,21.04,15.16,13.51,12.39,10.58,9.37,8.69
2022-09-12T02:11:00Z,23.83,23.86,23.62,23.61,23.56,22.82,21.07,15.15,13.48,12.35,10.55,9.36,8.67
2022-09-12T02:12:00Z,23.83,23.85,23.62,23.6,23.55,22.81,21.07,15.15,13.48,12.32,10.54,9.35,8.64
2022-09-12T02:13:00Z,23.83,23.84,23.62,23.6,23.54,22.8,21.05,15.16,13.5,12.33,10.53,9.34,8.61
2022-09-12T02:14:00Z,23.83,23.85,23.62,23.6,23.55,22.82,21.07,15.15,13.51,12.37,10.53,9.33,8.6
2022-09-12T02:15:00Z,23.83,23.84,23.62,23.6,23.56,22.83,21.14,15.15,13.51,12.42,10.55,9.32,8.59
2022-09-12T02:16:00Z,23.83,23.83,23.62,23.6,23.57,22.85,21.14,15.15,13.52,12.45,10.57,9.31,8.58
2022-09-12T02:17:00Z,23.83,23.81,23.62,23.6,23.58,22.88,21.16,15.16,13.52,12.46,10.58,9.3,8.56
2022-09-12T02:18:00Z,23.83,23.83,23.61,23.6,23.58,22.9,21.18,15.16,13.51,12.44,10.59,9.29,8.55
2022-09-12T02:19:00Z,23.82,23.84,23.61,23.6,23.58,22.88,21.21,15.15,13.51,12.42,10.59,9.28,8.54
2022-09-12T02:20:00Z,23.82,23.84,23.61,23.6,23.58,22.88,21.24,15.14,13.5,12.42,10.59,9.25,8.53
2022-09-12T02:21:00Z,23.82,23.83,23.61,23.59,23.58,22.89,21.24,15.11,13.5,12.41,10.58,9.23,8.53
2022-09-12T02:22:00Z,23.81,23.83,23.61,23.59,23.58,22.9,21.26,15.09,13.49,12.39,10.56,9.21,8.52
2022-09-12T02:23:00Z,23.81,23.84,23.62,23.6,23.58,22.88,21.25,15.1,13.48,12.37,10.55,9.2,8.52
2022-09-12T02:24:00Z,23.81,23.84,23.62,23.6,23.58,22.87,21.24,15.11,13.49,12.36,10.54,9.18,8.51
2022-09-12T02:25:00Z,23.81,23.84,23.62,23.6,23.58,22.88,21.24,15.12,13.51,12.36,10.54,9.17,8.51
2022-09-12T02:26:00Z,23.8,23.84,23.62,23.6,23.58,22.89,21.25,15.1,13.51,12.35,10.53,9.16,8.51
2022-09-12T02:27:00Z,23.81,23.84,23.62,23.6,23.58,22.87,21.24,15.07,13.5,12.33,10.52,9.15,8.5
2022-09-12T02:28:00Z,23.81,23.84,23.62,23.6,23.57,22.85,21.22,15.05,13.49,12.33,10.52,9.15,8.5
2022-09-12T02:29:00Z,23.81,23.84,23.62,23.6,23.57,22.82,21.21,15.03,13.49,12.33,10.52,9.15,8.5
2022-09-12T02:30:00Z,23.81,23.85,23.62,23.6,23.57,22.81,21.18,14.99,13.49,12.34,10.53,9.15,8.5
2022-09-12T02:31:00Z,23.81,23.84,23.61,23.6,23.58,22.81,21.18,14.94,13.48,12.34,10.54,9.16,8.49
2022-09-12T02:32:00Z,23.81,23.84,23.62,23.6,23.57,22.8,21.17,14.89,13.46,12.33,10.53,9.16,8.49
2022-09-12T02:33:00Z,23.81,23.84,23.61,23.6,23.57,22.76,21.15,14.85,13.45,12.32,10.52,9.15,8.49
2022-09-12T02:34:00Z,23.81,23.84,23.61,23.6,23.57,22.75,21.14,14.8,13.45,12.32,10.52,9.15,8.49
2022-09-12T02:35:00Z,23.8,23.84,23.61,23.59,23.57,22.77,21.13,14.77,13.46,12.32,10.52,9.15,8.49
2022-09-12T02:36:00Z,23.79,23.83,23.61,23.59,23.57,22.77,21.11,14.73,13.45,12.32,10.52,9.15,8.49
2022-09-12T02:37:00Z,23.79,23.83,23.62,23.59,23.58,22.77,21.09,14.7,13.45,12.32,10.52,9.15,8.49
2022-09-12T02:38:00Z,23.79,23.83,23.61,23.59,23.58,22.78,21.05,14.68,13.45,12.33,10.52,9.15,8.5
2022-09-12T02:39:00Z,23.79,23.83,23.61,23.59,23.58,22.78,21.01,14.66,13.47,12.33,10.52,9.14,8.49
2022-09-12T02:40:00Z,23.79,23.83,23.62,23.6,23.58,22.78,20.99,14.71,13.48,12.33,10.52,9.14,8.49
2022-09-12T02:41:00Z,23.79,23.83,23.62,23.6,23.57,22.77,20.98,14.71,13.48,12.33,10.51,9.13,8.48
2022-09-12T02:42:00Z,23.79,23.83,23.61,23.6,23.57,22.75,20.98,14.66,13.47,12.3,10.48,9.13,8.48
2022-09-12T02:43:00Z,23.79,23.83,23.61,23.6,23.56,22.71,20.99,14.64,13.47,12.28,10.47,9.12,8.47
2022-09-12T02:44:00Z,23.79,23.82,23.61,23.6,23.56,22.7,20.99,14.69,13.49,12.29,10.47,9.11,8.47
2022-09-12T02:45:00Z,23.79,23.81,23.61,23.6,23.56,22.72,20.97,14.75,13.52,12.3,10.47,9.11,8.47
2022-09-12T02:46:00Z,23.79,23.81,23.61,23.6,23.55,22.72,20.92,14.77,13.52,12.29,10.47,9.11,8.47
2022-09-12T02:47:00Z,23.79,23.79,23.61,23.6,23.55,22.71,20.91,14.78,13.5,12.26,10.46,9.11,8.47
2022-09-12T02:48:00Z,23.79,23.77,23.61,23.6,23.55,22.68,20.9,14.78,13.49,12.26,10.45,9.1,8.47
2022-09-12T02:49:00Z,23.79,23.77,23.61,23.59,23.54,22.66,20.91,14.78,13.49,12.27,10.45,9.1,8.47
2022-09-12T02:50:00Z,23.79,23.78,23.61,23.59,23.52,22.65,20.92,14.76,13.48,12.27,10.45,9.09,8.46
2022-09-12T02:51:00Z,23.78,23.78,23.61,23.59,23.5,22.63,20.88,14.75,13.45,12.2,10.44,9.08,8.46
2022-09-12T02:52:00Z,23.78,23.78,23.61,23.59,23.48,22.63,20.84,14.74,13.45,12.1,10.43,9.07,8.46
2022-09-12T02:53:00Z,23.78,23.79,23.61,23.59,23.45,22.63,20.82,14.73,13.45,12.08,10.43,9.07,8.47
2022-09-12T02:54:00Z,23.78,23.8,23.61,23.59,23.43,22.59,20.82,14.72,13.45,12.03,10.43,9.07,8.48
2022-09-12T02:55:00Z,23.78,23.8,23.6,23.59,23.42,22.55,20.84,14.71,13.45,11.93,10.43,9.07,8.49
2022-09-12T02:56:00Z,23.78,23.8,23.6,23.59,23.42,22.55,20.87,14.7,13.45,11.83,10.42,9.06,8.49
2022-09-12T02:57:00Z,23.78,23.8,23.6,23.59,23.43,22.58,20.86,14.68,13.44,11.69,10.4,9.05,8.49
2022-09-12T02:58:00Z,23.77,23.81,23.61,23.59,23.46,22.58,20.83,14.69,13.44,11.63,10.39,9.04,8.49
2022-09-12T02:59:00Z,23.76,23.8,23.61,23.59,23.48,22.56,20.74,14.7,13.44,11.66,10.38,9.04,8.49
2022-09-12T03:00:00Z,23.76,23.8,23.61,23.59,23.5,22.59,20.75,14.72,13.42,11.71,10.39,9.04,8.49
2022-09-12T03:01:00Z,23.76,23.8,23.61,23.6,23.52,22.61,20.77,14.73,13.39,11.7,10.39,9.03,8.49
2022-09-12T03:02:00Z,23.76,23.8,23.61,23.6,23.53,22.61,20.76,14.71,13.33,11.63,10.37,9.03,8.49
2022-09-12T03:03:00Z,23.76,23.8,23.61,23.6,23.54,22.62,20.86,14.67,13.27,11.58,10.35,9.02,8.49
2022-09-12T03:04:00Z,23.75,23.8,23.61,23.61,23.55,22.62,20.98,14.63,13.21,11.57,10.35,9,8.49
2022-09-12T03:05:00Z,23.75,23.8,23.62,23.61,23.55,22.61,21.03,14.58,13.17,11.6,10.35,8.98,8.49
2022-09-12T03:06:00Z,23.75,23.8,23.61,23.61,23.55,22.61,21.11,14.55,13.14,11.64,10.35,8.95,8.49
2022-09-12T03:07:00Z,23.75,23.8,23.62,23.61,23.56,22.61,21.17,14.54,13.11,11.67,10.35,8.91,8.48
2022-09-12T03:08:00Z,23.76,23.8,23.62,23.6,23.56,22.6,21.2,14.52,13.05,11.73,10.36,8.88,8.48
2022-09-12T03:09:00Z,23.76,23.8,23.62,23.6,23.56,22.6,21.24,14.53,13.01,11.8,10.38,8.86,8.48
2022-09-12T03:10:00Z,23.74,23.8,23.62,23.6,23.56,22.62,21.25,14.54,13.01,11.87,10.39,8.85,8.48
2022-09-12T03:11:00Z,23.74,23.8,23.62,23.6,23.56,22.64,21.25,14.57,13.01,11.89,10.39,8.84,8.48
2022-09-12T03:12:00Z,23.74,23.8,23.62,23.6,23.56,22.64,21.21,14.58,13,11.89,10.38,8.83,8.47
2022-09-12T03:13:00Z,23.74,23.8,23.62,23.6,23.55,22.66,21.2,14.59,12.99,11.88,10.37,8.84,8.47
2022-09-12T03:14:00Z,23.74,23.8,23.62,23.6,23.55,22.66,21.2,14.61,12.99,11.87,10.38,8.88,8.47
2022-09-12T03:15:00Z,23.74,23.8,23.62,23.6,23.56,22.66,21.21,14.62,12.96,11.85,10.39,8.9,8.47
2022-09-12T03:16:00Z,23.75,23.8,23.62,23.6,23.56,22.64,21.24,14.62,12.94,11.8,10.4,8.92,8.46
2022-09-12T03:17:00Z,23.75,23.8,23.62,23.6,23.56,22.62,21.25,14.62,12.95,11.79,10.39,8.94,8.46
2022-09-12T03:18:00Z,23.75,23.8,23.62,23.6,23.57,22.59,21.27,14.62,12.99,11.84,10.4,8.98,8.47
2022-09-12T03:19:00Z,23.75,23.8,23.62,23.6,23.57,22.58,21.28,14.64,13.05,11.91,10.42,9.04,8.47
2022-09-12T03:20:00Z,23.75,23.8,23.62,23.6,23.57,22.57,21.23,14.63,13.06,11.96,10.44,9.09,8.47
2022-09-12T03:21:00Z,23.75,23.79,23.61,23.6,23.57,22.58,21.22,14.62,13.06,12.01,10.47,9.12,8.47
2022-09-12T03:22:00Z,23.74,23.79,23.61,23.6,23.58,22.6,21.23,14.62,13.08,12.05,10.49,9.15,8.47
2022-09-12T03:23:00Z,23.74,23.79,23.61,23.6,23.58,22.61,21.19,14.62,13.12,12.07,10.49,9.15,8.46
2022-09-12T03:24:00Z,23.74,23.79,23.61,23.6,23.59,22.62,21.23,14.64,13.15,12.06,10.47,9.15,8.46
2022-09-12T03:25:00Z,23.75,23.79,23.61,23.6,23.57,22.65,21.22,14.65,13.17,12.05,10.45,9.14,8.46
2022-09-12T03:26:00Z,23.75,23.79,23.61,23.6,23.56,22.66,21.21,14.67,13.19,12.02,10.44,9.11,8.46
