datetimeisoformat,Ch1-S,Ch2-D,PC3,PE4
2022-03-21T18:37:17.962666+00:00,0.36,0.25,0.03,0.12
2022-03-21T18:37:27.863382+00:00,0.41,0.28,0.05,0.1
2022-03-21T18:37:37.744855+00:00,0.35,0.32,0.07,0.11
2022-03-21T18:37:49.202195+00:00,0.37,0.26,0.03,0.11
2022-03-21T18:37:59.071850+00:00,0.36,0.25,0.05,0.11
2022-03-21T18:38:08.942167+00:00,0.35,0.32,0.06,0.11
2022-03-21T18:38:18.802293+00:00,0.37,0.3,0.06,0.11
2022-03-21T18:38:28.672900+00:00,0.36,0.25,0.07,0.12
2022-03-21T18:38:38.557226+00:00,0.35,0.34,0.04,0.12
2022-03-21T18:38:48.414536+00:00,0.36,0.27,0.01,0.1
2022-03-21T18:38:58.290323+00:00,0.38,0.25,0.06,0.11
2022-03-21T18:39:08.285525+00:00,0.42,0.23,0.09,0.14
2022-03-21T18:39:18.164956+00:00,0.46,0.33,0.04,0.13
2022-03-21T18:39:28.033826+00:00,0.36,0.24,0.07,0.12
2022-03-21T18:39:37.925563+00:00,0.35,0.34,0.06,0.16
2022-03-21T18:39:47.799875+00:00,0.37,0.24,0.05,0.12
2022-03-21T18:39:57.677431+00:00,0.34,0.43,0.06,0.1
2022-03-21T18:40:09.150400+00:00,0.36,0.25,0.03,0.13
2022-03-21T18:40:18.998420+00:00,0.35,0.22,0.05,0.14
2022-03-21T18:40:28.864014+00:00,0.42,0.23,0.02,0.1
2022-03-21T18:40:38.728430+00:00,0.41,0.24,0.06,0.11
2022-03-21T18:40:48.598201+00:00,0.36,0.24,0.05,0.12
2022-03-21T18:40:58.524026+00:00,0.37,0.33,0.08,0.12
2022-03-21T18:41:08.395759+00:00,0.35,0.29,0.05,0.16
2022-03-21T18:41:18.317702+00:00,0.4,0.32,0.06,0.11
2022-03-21T18:41:28.214665+00:00,0.35,0.28,0.05,0.11
2022-03-21T18:41:38.152003+00:00,0.38,0.23,0.05,0.12
2022-03-21T18:41:48.063880+00:00,0.32,0.25,0.07,0.14
2022-03-21T18:41:57.934308+00:00,0.39,0.28,0.08,0.1
2022-03-21T18:42:07.791004+00:00,0.37,0.22,0.08,0.12
2022-03-21T18:42:17.742085+00:00,0.36,0.24,0.05,0.11
2022-03-21T18:42:29.213975+00:00,0.36,0.23,0.06,0.1
2022-03-21T18:42:39.089736+00:00,0.35,0.3,0.07,0.1
2022-03-21T18:42:48.958944+00:00,0.34,0.26,0.02,0.12
2022-03-21T18:42:58.838584+00:00,0.33,0.26,0.05,0.11
2022-03-21T18:43:08.775055+00:00,0.4,0.29,0.08,0.1
2022-03-21T18:43:18.664971+00:00,0.35,0.23,0.05,0.12
2022-03-21T18:43:28.657611+00:00,0.39,0.29,0.05,0.11
2022-03-21T18:43:38.579453+00:00,0.38,0.29,0.03,0.12
2022-03-21T18:43:48.442895+00:00,0.41,0.3,0.03,0.11
2022-03-21T18:43:58.310694+00:00,0.35,0.31,0.06,0.1
2022-03-21T18:44:08.189687+00:00,0.38,0.24,0.05,0.1
2022-03-21T18:44:18.084258+00:00,0.37,0.23,0.07,0.15
2022-03-21T18:44:27.967713+00:00,0.38,0.29,0.06,0.11
2022-03-21T18:44:37.858368+00:00,0.36,0.22,0.06,0.1
2022-03-21T18:44:47.717395+00:00,0.35,0.21,0.06,0.11
2022-03-21T18:44:59.216513+00:00,0.35,0.25,0.03,0.1
2022-03-21T18:45:09.108344+00:00,0.42,0.27,0.06,0.1
2022-03-21T18:45:19.054902+00:00,0.33,0.24,0.02,0.12
2022-03-21T18:45:28.928678+00:00,0.33,0.23,0.04,0.13
2022-03-21T18:45:38.810010+00:00,0.37,0.28,0.08,0.11
2022-03-21T18:45:48.655828+00:00,0.39,0.22,0.07,0.12
2022-03-21T18:45:58.551659+00:00,0.38,0.25,0.06,0.14
2022-03-21T18:46:08.470775+00:00,0.35,0.34,0.05,0.1
2022-03-21T18:46:18.375134+00:00,0.35,0.24,0.06,0.1
2022-03-21T18:46:28.290269+00:00,0.43,0.36,0.06,0.13
2022-03-21T18:46:38.192718+00:00,0.37,0.28,0.03,0.11
2022-03-21T18:46:48.083313+00:00,0.34,0.24,0.06,0.11
2022-03-21T18:46:57.933223+00:00,0.38,0.25,0.07,0.12
2022-03-21T18:47:07.805183+00:00,0.34,0.4,0.04,0.13
2022-03-21T18:47:17.696950+00:00,0.39,0.26,0.08,0.11
2022-03-21T18:47:29.162219+00:00,0.39,0.24,0.05,0.11
2022-03-21T18:47:39.038878+00:00,0.43,0.23,0.05,0.12
2022-03-21T18:47:48.918596+00:00,0.44,0.34,0.06,0.13
2022-03-21T18:47:58.785802+00:00,0.33,0.28,0.04,0.12
2022-03-21T18:48:08.657150+00:00,0.44,0.33,0.02,0.1
2022-03-21T18:48:18.546301+00:00,0.31,0.24,0.08,0.13
2022-03-21T18:48:28.409075+00:00,0.3,0.29,0.06,0.18
2022-03-21T18:48:38.281015+00:00,0.37,0.44,0.07,0.11
2022-03-21T18:48:48.209683+00:00,0.44,0.25,0.05,0.14
2022-03-21T18:48:58.083350+00:00,0.33,0.33,0.08,0.09
2022-03-21T18:49:07.934205+00:00,0.39,0.29,0.07,0.1
2022-03-21T18:49:17.879832+00:00,0.33,0.26,0.07,0.16
2022-03-21T18:49:27.729975+00:00,0.38,0.29,0.05,0.14
2022-03-21T18:49:37.774026+00:00,0.34,0.5,0.03,0.12
2022-03-21T18:49:47.774073+00:00,0.53,0.25,0.05,0.13
2022-03-21T18:49:57.654087+00:00,0.36,0.24,0.04,0.13
2022-03-21T18:50:09.142998+00:00,0.36,0.31,0.04,0.11
2022-03-21T18:50:19.040990+00:00,0.36,0.24,0.06,0.1
2022-03-21T18:50:28.933380+00:00,0.39,0.26,0.05,0.15
2022-03-21T18:50:38.815047+00:00,0.38,0.24,0.05,0.11
2022-03-21T18:50:48.712694+00:00,0.35,0.25,0.04,0.1
2022-03-21T18:50:58.609424+00:00,0.36,0.22,0.06,0.12
2022-03-21T18:51:08.486074+00:00,0.34,0.33,0.03,0.12
2022-03-21T18:51:18.341964+00:00,0.43,0.26,0.05,0.1
2022-03-21T18:51:28.215580+00:00,0.36,0.33,0.04,0.15
2022-03-21T18:51:38.130686+00:00,0.4,0.28,0.06,0.14
2022-03-21T18:51:47.989470+00:00,0.37,0.29,0.05,0.11
2022-03-21T18:51:57.878389+00:00,0.35,0.27,0.06,0.1
2022-03-21T18:52:07.842427+00:00,0.47,0.27,0.04,0.1
2022-03-21T18:52:17.732374+00:00,0.38,0.25,0.05,0.12
2022-03-21T18:52:29.214770+00:00,0.42,0.44,0.01,0.14
2022-03-21T18:52:39.065450+00:00,0.36,0.24,0.07,0.11
2022-03-21T18:52:49.088536+00:00,0.45,0.22,0.03,0.13
2022-03-21T18:52:58.967450+00:00,0.33,0.24,0.03,0.09
2022-03-21T18:53:08.857826+00:00,0.43,0.25,0.04,0.11
2022-03-21T18:53:18.718344+00:00,0.42,0.26,0.04,0.11
2022-03-21T18:53:28.580203+00:00,0.34,0.27,0.03,0.11
2022-03-21T18:53:38.485830+00:00,0.35,0.26,0.03,0.11
2022-03-21T18:53:48.331372+00:00,0.36,0.27,0.08,0.12
2022-03-21T18:53:58.213145+00:00,0.53,0.23,0.05,0.11
2022-03-21T18:54:08.099332+00:00,0.35,0.44,0.1,0.11
2022-03-21T18:54:17.963003+00:00,0.41,0.23,0.05,0.11
2022-03-21T18:54:27.822711+00:00,0.4,0.25,0.09,0.1
2022-03-21T18:54:37.673937+00:00,0.36,0.31,0.04,0.11
2022-03-21T18:54:49.180725+00:00,0.4,0.24,0.07,0.12
2022-03-21T18:54:59.115738+00:00,0.53,0.26,0,0.11
2022-03-21T18:55:09.003341+00:00,0.39,0.28,0.07,0.12
2022-03-21T18:55:18.874260+00:00,0.38,0.24,0.04,0.11
2022-03-21T18:55:28.207548+00:00,0.4,0.28,0.04,0.11
2022-03-21T18:55:38.094368+00:00,0.43,0.23,0.04,0.11
2022-03-21T18:55:47.994962+00:00,0.37,0.28,0.08,0.14
2022-03-21T18:55:57.863328+00:00,0.32,0.28,0.04,0.11
2022-03-21T18:56:07.728066+00:00,0.46,0.31,0.06,0.1
2022-03-21T18:56:19.218042+00:00,0.36,0.23,0.03,0.12
2022-03-21T18:56:29.134618+00:00,0.41,0.24,0.07,0.15
2022-03-21T18:56:39.011243+00:00,0.34,0.27,0.05,0.1
2022-03-21T18:56:48.896543+00:00,0.37,0.24,0.08,0.09
2022-03-21T18:56:58.767818+00:00,0.38,0.28,0.05,0.11
2022-03-21T18:57:08.654682+00:00,0.37,0.24,0.08,0.11
2022-03-21T18:57:18.536879+00:00,0.43,0.26,0.07,0.11
2022-03-21T18:57:28.429135+00:00,0.37,0.37,0.05,0.1
2022-03-21T18:57:38.295545+00:00,0.37,0.64,0.07,0.11
2022-03-21T18:57:48.163372+00:00,0.33,0.34,0.06,0.11
2022-03-21T18:57:58.050969+00:00,0.36,0.32,0.04,0.12
2022-03-21T18:58:07.920265+00:00,0.36,0.44,0.06,0.14
2022-03-21T18:58:17.808214+00:00,0.36,0.27,0.05,0.12
2022-03-21T18:58:27.696177+00:00,0.45,0.39,0.04,0.11
2022-03-21T18:58:39.186067+00:00,0.39,0.23,0.06,0.12
2022-03-21T18:58:49.042919+00:00,0.34,0.34,0.06,0.12
2022-03-21T18:58:58.926722+00:00,0.36,0.26,0.03,0.1
2022-03-21T18:59:08.788350+00:00,0.37,0.5,0.05,0.11
2022-03-21T18:59:18.639158+00:00,0.35,0.24,0.05,0.11
2022-03-21T18:59:28.499411+00:00,0.41,0.3,0.06,0.11
2022-03-21T18:59:38.387560+00:00,0.42,0.22,0.05,0.12
2022-03-21T18:59:48.389283+00:00,0.37,0.27,0.03,0.13
2022-03-21T18:59:58.314009+00:00,0.37,0.43,0.03,0.1
2022-03-21T19:00:08.196340+00:00,0.47,0.26,0.04,0.11
2022-03-21T19:00:18.060120+00:00,0.38,0.29,0.05,0.11
2022-03-21T19:00:27.921570+00:00,0.35,0.21,0.07,0.11
2022-03-21T19:00:37.835899+00:00,0.45,0.24,0.04,0.1
2022-03-21T19:00:47.677956+00:00,0.39,0.28,0.03,0.14
2022-03-21T19:00:59.163090+00:00,0.42,0.28,0.05,0.12
2022-03-21T19:01:09.038355+00:00,0.35,0.24,0.03,0.1
2022-03-21T19:01:18.995934+00:00,0.35,0.36,0.08,0.12
2022-03-21T19:01:28.929655+00:00,0.4,0.22,0.06,0.11
2022-03-21T19:01:38.796178+00:00,0.38,0.38,0.08,0.12
2022-03-21T19:01:48.740136+00:00,0.39,0.27,0.04,0.1
2022-03-21T19:01:58.807654+00:00,0.67,0.29,0.06,0.1
2022-03-21T19:02:08.691838+00:00,0.42,0.23,0,0.1
2022-03-21T19:02:18.725551+00:00,0.36,0.26,0.06,0.12
2022-03-21T19:02:28.654516+00:00,0.37,0.35,0.05,0.12
2022-03-21T19:02:38.572529+00:00,0.37,0.29,0.02,0.11
2022-03-21T19:02:48.470038+00:00,0.35,0.28,0.04,0.09
2022-03-21T19:02:58.557923+00:00,0.43,0.23,0.08,0.11
2022-03-21T19:03:08.474041+00:00,0.37,0.28,0.07,0.12
2022-03-21T19:03:18.500525+00:00,0.43,0.26,0.06,0.17
2022-03-21T19:03:28.667492+00:00,0.39,0.3,0.02,0.1
2022-03-21T19:03:38.592182+00:00,0.52,0.28,0.02,0.1
2022-03-21T19:03:48.490017+00:00,0.33,0.28,0.02,0.12
2022-03-21T19:03:58.360817+00:00,0.44,0.22,0.06,0.1
2022-03-21T19:04:08.247387+00:00,0.37,0.3,0.05,0.13
2022-03-21T19:04:18.342488+00:00,0.31,0.39,0.07,0.11
2022-03-21T19:04:28.242465+00:00,0.36,0.3,0.03,0.1
2022-03-21T19:04:38.212555+00:00,0.36,0.23,0.07,0.1
2022-03-21T19:04:48.104853+00:00,0.49,0.26,0.05,0.11
2022-03-21T19:04:57.998502+00:00,0.37,0.27,0.07,0.11
2022-03-21T19:05:07.916714+00:00,0.29,0.23,0.09,0.12
2022-03-21T19:05:17.778108+00:00,0.54,0.24,0.04,0.11
2022-03-21T19:05:27.666449+00:00,0.36,0.47,0.05,0.14
2022-03-21T19:05:39.153561+00:00,0.46,0.28,0.05,0.1
2022-03-21T19:05:49.021714+00:00,0.34,0.27,0.08,0.13
2022-03-21T19:05:58.922365+00:00,0.37,0.25,0.05,0.13
2022-03-21T19:06:08.806139+00:00,0.34,0.29,0.03,0.1
2022-03-21T19:06:18.647553+00:00,0.37,0.21,0.06,0.13
2022-03-21T19:06:28.523830+00:00,0.31,0.23,0.04,0.15
2022-03-21T19:06:38.465100+00:00,0.32,0.32,0.03,0.15
2022-03-21T19:06:48.329360+00:00,0.33,0.28,0.05,0.11
2022-03-21T19:06:58.202808+00:00,0.54,0.28,0.06,0.13
2022-03-21T19:07:08.125761+00:00,0.54,0.24,0.07,0.09
2022-03-21T19:07:17.992655+00:00,0.6,0.28,0.03,0.13
2022-03-21T19:07:27.894369+00:00,0.53,0.22,0.06,0.14
2022-03-21T19:07:37.781897+00:00,0.39,0.24,0.06,0.11
2022-03-21T19:07:47.666727+00:00,0.41,0.39,0.07,0.12
2022-03-21T19:07:59.169498+00:00,0.5,0.31,0.04,0.11
2022-03-21T19:08:09.095536+00:00,0.52,0.24,0.04,0.11
2022-03-21T19:08:19.000898+00:00,0.34,0.41,0.05,0.12
2022-03-21T19:08:28.875606+00:00,0.38,0.26,0.05,0.11
2022-03-21T19:08:38.748146+00:00,0.49,0.39,0.05,0.1
2022-03-21T19:08:48.602016+00:00,0.37,0.22,0.01,0.12
2022-03-21T19:08:58.524928+00:00,0.38,0.28,0.05,0.11
2022-03-21T19:09:08.493020+00:00,0.37,0.32,0.04,0.1
2022-03-21T19:09:18.553307+00:00,0.4,0.23,0.02,0.11
2022-03-21T19:09:28.465774+00:00,0.37,0.26,0.06,0.1
2022-03-21T19:09:38.338402+00:00,0.45,0.26,0.04,0.12
2022-03-21T19:09:48.218437+00:00,0.33,0.4,0.04,0.23
2022-03-21T19:09:58.102935+00:00,0.35,0.34,0.06,0.12
2022-03-21T19:10:07.971952+00:00,0.43,0.27,0.04,0.15
2022-03-21T19:10:17.846321+00:00,0.45,0.3,0.06,0.13
2022-03-21T19:10:27.691837+00:00,0.39,0.35,0.02,0.1
2022-03-21T19:10:39.195089+00:00,0.29,0.25,0.04,0.15
2022-03-21T19:10:49.172127+00:00,0.38,0.31,0.02,0.12
2022-03-21T19:10:57.631059+00:00,0.39,0.26,0.05,0.12
2022-03-21T19:11:07.723995+00:00,0.49,0.27,0.04,0.12
2022-03-21T19:11:19.189061+00:00,0.31,0.27,0.07,0.11
2022-03-21T19:11:29.066385+00:00,0.33,0.27,0.05,0.1
2022-03-21T19:11:38.941266+00:00,0.47,0.3,0.06,0.1
2022-03-21T19:11:48.853823+00:00,0.4,0.21,0.07,0.11
2022-03-21T19:11:58.724931+00:00,0.34,0.25,0.05,0.11
2022-03-21T19:12:08.597395+00:00,0.38,0.29,0.04,0.11
2022-03-21T19:12:18.481539+00:00,0.41,0.24,0.08,0.14
2022-03-21T19:12:28.499576+00:00,0.54,0.27,0.03,0.11
2022-03-21T19:12:38.366495+00:00,0.39,0.29,0.02,0.11
2022-03-21T19:12:48.288345+00:00,0.35,0.31,0.04,0.32
2022-03-21T19:12:58.208332+00:00,0.35,0.28,0.04,0.11
2022-03-21T19:13:08.106696+00:00,0.51,0.25,0.06,0.11
2022-03-21T19:13:17.990610+00:00,0.37,0.32,0.05,0.11
2022-03-21T19:13:27.884295+00:00,0.32,0.25,0.06,0.11
2022-03-21T19:13:37.792525+00:00,0.38,0.34,0.04,0.13
2022-03-21T19:13:47.663770+00:00,0.4,0.31,0.01,0.12
2022-03-21T19:13:59.138734+00:00,0.34,0.35,0.03,0.16
2022-03-21T19:14:09.010765+00:00,0.32,0.27,0.09,0.13
2022-03-21T19:14:18.938799+00:00,0.42,0.31,0.05,0.11
2022-03-21T19:14:28.856457+00:00,0.42,0.29,0.02,0.11
2022-03-21T19:14:38.741381+00:00,0.36,0.23,0.07,0.1
2022-03-21T19:14:48.657023+00:00,0.35,0.42,0.04,0.14
2022-03-21T19:14:58.548751+00:00,0.34,0.23,0.03,0.11
2022-03-21T19:15:08.470328+00:00,0.37,0.3,0.06,0.13
2022-03-21T19:15:18.426997+00:00,0.37,0.24,0.08,0.13
2022-03-21T19:15:28.323429+00:00,0.34,0.26,0.07,0.12
2022-03-21T19:15:38.186420+00:00,0.39,0.26,0.04,0.12
2022-03-21T19:15:48.172133+00:00,0.43,0.27,0.07,0.11
2022-03-21T19:15:58.073175+00:00,0.41,0.24,0.05,0.12
2022-03-21T19:16:07.922168+00:00,0.33,0.23,0.04,0.11
2022-03-21T19:16:17.794370+00:00,0.34,0.28,0.06,0.13
2022-03-21T19:16:27.659887+00:00,0.39,0.21,0.06,0.18
2022-03-21T19:16:39.149074+00:00,0.37,0.3,0.06,0.12
2022-03-21T19:16:49.008419+00:00,0.33,0.26,0.09,0.11
2022-03-21T19:16:58.854391+00:00,0.39,0.23,0.05,0.11
2022-03-21T19:17:08.746933+00:00,0.46,0.29,0.07,0.11
2022-03-21T19:17:18.650113+00:00,0.37,0.28,0.03,0.13
2022-03-21T19:17:28.512844+00:00,0.58,0.35,0.04,0.12
2022-03-21T19:17:38.387066+00:00,0.38,0.31,0.05,0.11
2022-03-21T19:17:48.486932+00:00,0.4,0.3,0.06,0.1
2022-03-21T19:17:58.370510+00:00,0.38,0.25,0.06,0.1
2022-03-21T19:18:08.275643+00:00,0.39,0.24,0.05,0.13
2022-03-21T19:18:18.149653+00:00,0.4,0.36,0.04,0.1
2022-03-21T19:18:28.024395+00:00,0.4,0.36,0.08,0.11
2022-03-21T19:18:37.934173+00:00,0.37,0.27,0.12,0.12
2022-03-21T19:18:47.869320+00:00,0.37,0.25,0.06,0.1
2022-03-21T19:18:57.773859+00:00,0.33,0.29,0.06,0.12
2022-03-21T19:19:07.639810+00:00,0.39,0.28,0.01,0.13
2022-03-21T19:19:19.132659+00:00,0.41,0.34,0.03,0.12
2022-03-21T19:19:28.992036+00:00,0.39,0.21,0.08,0.11
2022-03-21T19:19:38.885198+00:00,0.36,0.32,0.04,0.15
2022-03-21T19:19:48.779927+00:00,0.37,0.25,0.05,0.1
2022-03-21T19:19:58.631810+00:00,0.36,0.24,0.02,0.1
2022-03-21T19:20:08.520520+00:00,0.38,0.28,0.04,0.1
2022-03-21T19:20:18.420756+00:00,0.36,0.32,0.05,0.12
2022-03-21T19:20:28.297267+00:00,0.32,0.26,0.02,0.1
2022-03-21T19:20:38.175154+00:00,0.31,0.28,0.06,0.18
2022-03-21T19:20:48.053489+00:00,0.38,0.31,0.06,0.13
2022-03-21T19:20:57.923168+00:00,0.39,0.23,0.06,0.11
2022-03-21T19:21:07.806917+00:00,0.36,0.25,0.01,0.12
2022-03-21T19:21:17.703152+00:00,0.38,0.36,0.06,0.11
2022-03-21T19:21:29.202682+00:00,0.38,0.27,0.06,0.12
2022-03-21T19:21:39.119768+00:00,0.42,0.25,0.05,0.18
2022-03-21T19:21:48.990122+00:00,0.47,0.25,0.08,0.16
2022-03-21T19:21:58.868644+00:00,0.39,0.27,0.06,0.12
2022-03-21T19:22:08.722328+00:00,0.46,0.28,0.05,0.13
2022-03-21T19:22:18.712085+00:00,0.39,0.27,0.07,0.11
2022-03-21T19:22:28.623160+00:00,0.33,0.28,0.07,0.13
2022-03-21T19:22:38.477077+00:00,0.36,0.28,0.06,0.12
2022-03-21T19:22:48.344520+00:00,0.41,0.28,0.03,0.11
2022-03-21T19:22:58.209888+00:00,0.38,0.28,0.06,0.1
2022-03-21T19:23:08.103855+00:00,0.36,0.37,0.05,0.11
2022-03-21T19:23:17.988154+00:00,0.44,0.24,0.07,0.1
2022-03-21T19:23:27.862913+00:00,0.37,0.26,0.1,0.11
2022-03-21T19:23:37.710288+00:00,0.37,0.23,0.07,0.12
2022-03-21T19:23:47.674836+00:00,0.31,0.37,0.06,0.1
2022-03-21T19:23:59.138567+00:00,0.38,0.32,0.08,0.1
2022-03-21T19:24:09.048108+00:00,0.49,0.38,0.04,0.1
2022-03-21T19:24:18.936570+00:00,0.36,0.29,0.04,0.14
2022-03-21T19:24:28.832187+00:00,0.44,0.29,0.05,0.1
2022-03-21T19:24:38.710396+00:00,0.41,0.27,0.03,0.1
2022-03-21T19:24:48.556893+00:00,0.34,0.37,0.04,0.16
2022-03-21T19:24:58.432097+00:00,0.44,0.3,0.05,0.1
2022-03-21T19:25:08.299121+00:00,0.32,0.31,0.04,0.12
2022-03-21T19:25:18.179781+00:00,0.35,0.29,0.06,0.11
2022-03-21T19:25:28.071655+00:00,0.32,0.22,0.05,0.11
2022-03-21T19:25:37.963799+00:00,0.45,0.27,0.07,0.14
2022-03-21T19:25:47.812710+00:00,0.37,0.25,0.06,0.11
2022-03-21T19:25:57.720820+00:00,0.39,0.28,0.04,0.1
2022-03-21T19:26:09.196656+00:00,0.46,0.42,0.06,0.11
2022-03-21T19:26:19.064041+00:00,0.38,0.32,0.05,0.1
2022-03-21T19:26:28.934539+00:00,0.38,0.31,0.04,0.11
2022-03-21T19:26:38.784217+00:00,0.37,0.24,0.05,0.11
2022-03-21T19:26:48.664056+00:00,0.37,0.35,0.08,0.16
2022-03-21T19:26:58.544291+00:00,0.4,0.28,0.04,0.12
2022-03-21T19:27:08.420727+00:00,0.35,0.26,0.05,0.11
2022-03-21T19:27:18.275773+00:00,0.37,0.27,0.06,0.14
2022-03-21T19:27:28.151820+00:00,0.34,0.4,0.07,0.12
2022-03-21T19:27:38.003332+00:00,0.47,0.29,0.07,0.11
2022-03-21T19:27:47.899132+00:00,0.36,0.26,0.08,0.11
2022-03-21T19:27:57.804465+00:00,0.38,0.34,0.03,0.13
2022-03-21T19:28:07.657103+00:00,0.35,0.23,0.04,0.1
2022-03-21T19:28:18.451723+00:00,0.35,0.23,0.07,0.14
2022-03-21T19:28:28.373145+00:00,0.37,0.26,0.05,0.11
2022-03-21T19:28:38.268171+00:00,0.41,0.34,0.07,0.1
2022-03-21T19:28:48.182658+00:00,0.34,0.32,0.01,0.11
2022-03-21T19:28:58.060339+00:00,0.37,0.31,0.04,0.13
2022-03-21T19:29:07.942040+00:00,0.44,0.31,0.04,0.12
2022-03-21T19:29:17.794412+00:00,0.32,0.28,0.05,0.1
2022-03-21T19:29:28.393886+00:00,0.4,0.27,0.05,0.1
2022-03-21T19:29:38.268433+00:00,0.33,0.24,0.08,0.13
2022-03-21T19:29:48.154204+00:00,0.34,0.36,0.07,0.11
2022-03-21T19:29:58.081578+00:00,0.37,0.36,0.05,0.11
2022-03-21T19:30:07.934761+00:00,0.46,0.29,0.04,0.11
2022-03-21T19:30:17.819397+00:00,0.43,0.31,0.02,0.13
2022-03-21T19:30:27.694838+00:00,0.42,0.21,0.02,0.12
2022-03-21T19:30:39.221192+00:00,0.41,0.38,0.05,0.1
2022-03-21T19:30:49.117144+00:00,0.33,0.28,0.04,0.11
2022-03-21T19:30:59.003553+00:00,0.36,0.33,0.06,0.12
2022-03-21T19:31:08.880710+00:00,0.38,0.32,0.05,0.14
2022-03-21T19:31:18.768270+00:00,0.38,0.24,0.06,0.1
2022-03-21T19:31:28.638430+00:00,0.36,0.3,0.07,0.11
2022-03-21T19:31:38.550146+00:00,0.35,0.35,0.04,0.11
2022-03-21T19:31:48.459105+00:00,0.48,0.25,0.05,0.1
2022-03-21T19:31:58.326486+00:00,0.36,0.25,0.08,0.1
2022-03-21T19:32:08.210134+00:00,0.34,0.4,0.06,0.13
2022-03-21T19:32:18.103193+00:00,0.42,0.24,0.06,0.1
2022-03-21T19:32:27.997351+00:00,0.49,0.57,0.04,0.1
2022-03-21T19:32:37.911974+00:00,0.35,0.29,0.05,0.1
2022-03-21T19:32:47.766486+00:00,0.55,0.27,0.04,0.12
2022-03-21T19:32:57.636191+00:00,0.41,0.67,0.05,0.13
2022-03-21T19:33:07.624290+00:00,0.44,0.22,0.08,0.13
2022-03-21T19:33:19.083608+00:00,0.59,0.23,0.05,0.1
2022-03-21T19:33:28.970511+00:00,0.35,0.29,0.02,0.11
2022-03-21T19:33:38.822484+00:00,0.31,0.31,0.04,0.12
2022-03-21T19:33:48.718941+00:00,0.33,0.44,0.1,0.11
2022-03-21T19:33:58.603606+00:00,0.4,0.25,0.07,0.11
2022-03-21T19:34:08.465471+00:00,0.41,0.33,0.05,0.12
2022-03-21T19:34:18.355743+00:00,0.35,0.31,0.05,0.11
2022-03-21T19:34:28.288466+00:00,0.42,0.69,0.09,0.11
2022-03-21T19:34:38.141077+00:00,0.5,0.48,0.06,0.12
2022-03-21T19:34:48.041535+00:00,0.39,0.28,0.06,0.1
2022-03-21T19:34:57.928703+00:00,0.38,0.3,0.05,0.12
2022-03-21T19:35:07.837904+00:00,0.37,0.25,0.05,0.12
2022-03-21T19:35:17.725812+00:00,0.33,0.26,0.06,0.1
2022-03-21T19:35:29.205017+00:00,0.34,0.24,0.05,0.13
2022-03-21T19:35:39.077688+00:00,0.34,0.23,0.03,0.12
2022-03-21T19:35:48.969310+00:00,0.41,0.24,0.03,0.12
2022-03-21T19:35:58.846709+00:00,0.49,0.3,0.01,0.11
2022-03-21T19:36:08.741963+00:00,0.38,0.35,0.06,0.11
2022-03-21T19:36:18.617891+00:00,0.44,0.36,0.03,0.11
2022-03-21T19:36:28.579948+00:00,0.34,0.26,0.04,0.16
2022-03-21T19:36:38.482059+00:00,0.42,0.37,0.09,0.13
2022-03-21T19:36:48.348492+00:00,0.4,0.33,0.03,0.12
2022-03-21T19:36:58.338118+00:00,0.35,0.24,0.06,0.13
2022-03-21T19:37:08.188680+00:00,0.35,0.26,0.05,0.12
2022-03-21T19:37:18.100341+00:00,0.37,0.28,0.06,0.11
2022-03-21T19:37:27.987761+00:00,0.39,0.24,0.05,0.11
2022-03-21T19:37:38.185647+00:00,0.35,0.26,0.05,0.11
2022-03-21T19:37:48.082021+00:00,0.35,0.2,0.04,0.12
2022-03-21T19:37:58.314337+00:00,0.41,0.23,0.02,0.12
2022-03-21T19:38:08.311999+00:00,0.38,0.34,0.05,0.11
2022-03-21T19:38:19.011891+00:00,0.37,0.28,0.05,0.11
2022-03-21T19:38:28.961430+00:00,0.37,0.32,0.06,0.1
2022-03-21T19:38:37.880405+00:00,0.4,0.29,0.04,0.13
2022-03-21T19:38:47.737719+00:00,0.38,0.36,0.05,0.11
2022-03-21T19:38:59.207155+00:00,0.4,0.26,0.05,0.09
2022-03-21T19:39:09.154823+00:00,0.35,0.3,0.06,0.16
2022-03-21T19:39:19.179642+00:00,0.38,0.27,0.04,0.1
2022-03-21T19:39:29.028591+00:00,0.39,0.32,0.07,0.1
2022-03-21T19:39:38.915443+00:00,0.34,0.22,0.07,0.14
2022-03-21T19:39:48.801524+00:00,0.35,0.25,0.04,0.12
2022-03-21T19:39:58.657695+00:00,0.5,0.27,0.09,0.11
2022-03-21T19:40:08.529677+00:00,0.33,0.26,0.06,0.1
2022-03-21T19:40:18.407397+00:00,0.35,0.35,0.05,0.11
2022-03-21T19:40:28.279121+00:00,0.31,0.24,0.05,0.11
2022-03-21T19:40:38.147839+00:00,0.48,0.24,0.03,0.11
2022-03-21T19:40:47.994497+00:00,0.51,0.22,0.04,0.14
2022-03-21T19:40:57.932405+00:00,0.39,0.23,0.03,0.11
2022-03-21T19:41:07.784856+00:00,0.38,0.24,0.06,0.1
2022-03-21T19:41:17.662808+00:00,0.35,0.29,0.05,0.11
2022-03-21T19:41:29.213181+00:00,0.43,0.26,0.07,0.12
2022-03-21T19:41:39.106337+00:00,0.41,0.28,0.07,0.17
2022-03-21T19:41:49.066898+00:00,0.38,0.25,0.07,0.21
