datetimeisoformat,Ch1-S,Ch2-D,PC3,PE4
2022-03-30T01:23:05.626357+00:00,0.44,0.28,0.06,0.11
2022-03-30T01:24:04.789138+00:00,0.35,0.24,0.08,0.11
2022-03-30T01:25:05.358293+00:00,0.41,0.3,0.02,0.12
2022-03-30T01:26:06.124486+00:00,0.37,0.31,0.05,0.12
2022-03-30T01:27:05.102949+00:00,0.56,0.28,0.07,0.12
2022-03-30T01:28:05.694704+00:00,0.43,0.35,0.03,0.13
2022-03-30T01:29:04.676721+00:00,0.38,0.26,0.05,0.19
2022-03-30T01:30:05.234221+00:00,0.45,0.27,0.08,0.15
2022-03-30T01:31:05.775437+00:00,0.41,0.36,0.05,0.11
2022-03-30T01:32:04.734273+00:00,0.35,0.29,0.05,0.12
2022-03-30T01:33:05.253329+00:00,0.43,0.27,0.01,0.12
2022-03-30T01:34:05.945930+00:00,0.39,0.34,0.04,0.13
2022-03-30T01:35:04.884683+00:00,0.4,0.23,0.05,0.13
2022-03-30T01:36:05.406032+00:00,0.36,0.23,0.03,0.12
2022-03-30T01:37:05.958055+00:00,0.36,0.26,0.03,0.11
2022-03-30T01:38:05.149328+00:00,0.39,0.29,0.03,0.11
2022-03-30T01:39:05.992164+00:00,0.42,0.28,0.06,0.11
2022-03-30T01:40:05.279356+00:00,0.4,0.26,0.04,0.13
2022-03-30T01:41:06.169825+00:00,0.39,0.27,0.05,0.12
2022-03-30T01:42:05.120250+00:00,0.4,0.3,0.05,0.1
2022-03-30T01:43:05.756024+00:00,0.37,0.24,0.09,0.11
2022-03-30T01:44:04.656690+00:00,0.43,0.3,0.04,0.12
2022-03-30T01:45:05.418518+00:00,0.38,0.36,0.05,0.12
2022-03-30T01:46:06.069400+00:00,0.37,0.3,0.05,0.12
2022-03-30T01:47:05.052205+00:00,0.36,0.35,0.03,0.12
2022-03-30T01:48:05.800411+00:00,0.37,0.35,0.04,0.12
2022-03-30T01:49:04.801183+00:00,0.35,0.24,0.07,0.15
2022-03-30T01:50:05.306016+00:00,0.42,0.3,0.08,0.13
2022-03-30T01:51:05.879574+00:00,0.41,0.26,0.04,0.12
2022-03-30T01:52:04.820728+00:00,0.43,0.34,0.04,0.1
2022-03-30T01:53:05.378867+00:00,0.41,0.29,0.04,0.11
2022-03-30T01:54:06.134160+00:00,0.36,0.26,0.08,0.12
2022-03-30T01:55:05.223122+00:00,0.44,0.31,0.03,0.12
2022-03-30T01:56:05.842781+00:00,0.63,0.36,0.07,0.12
2022-03-30T01:57:04.781218+00:00,0.37,0.35,0.05,0.1
2022-03-30T01:58:05.366255+00:00,0.56,0.34,0.04,0.12
2022-03-30T01:59:06.025293+00:00,0.4,0.29,0.04,0.14
2022-03-30T02:00:04.998894+00:00,0.43,0.26,0.06,0.11
2022-03-30T02:01:05.552634+00:00,0.42,0.33,0.02,0.14
2022-03-30T02:02:06.068606+00:00,0.39,0.31,0.05,0.11
2022-03-30T02:03:05.113370+00:00,0.39,0.42,0.04,0.14
2022-03-30T02:04:05.646888+00:00,0.33,0.31,0.02,0.1
2022-03-30T02:05:06.212092+00:00,0.37,0.25,0.08,0.1
2022-03-30T02:06:05.215327+00:00,0.49,0.25,0.04,0.1
2022-03-30T02:07:05.854249+00:00,0.42,0.27,0.05,0.14
2022-03-30T02:08:04.723632+00:00,0.39,0.32,0.03,0.12
2022-03-30T02:09:05.260280+00:00,0.41,0.29,0.06,0.11
2022-03-30T02:10:05.807203+00:00,0.35,0.33,0.06,0.11
2022-03-30T02:11:04.760023+00:00,0.36,0.29,0.07,0.12
2022-03-30T02:12:05.356324+00:00,0.33,0.29,0.07,0.12
2022-03-30T02:13:06.006945+00:00,0.4,0.31,0.04,0.12
2022-03-30T02:14:05.010834+00:00,0.32,0.28,0.07,0.13
2022-03-30T02:15:05.630502+00:00,0.4,0.39,0.05,0.13
2022-03-30T02:16:06.171403+00:00,0.57,0.7,0.04,0.11
2022-03-30T02:17:05.142528+00:00,0.38,0.35,0.06,0.12
2022-03-30T02:18:05.990477+00:00,0.51,0.31,0.06,0.13
2022-03-30T02:19:05.137292+00:00,0.36,0.28,0.03,0.11
2022-03-30T02:20:05.637355+00:00,0.43,0.3,0.06,0.13
2022-03-30T02:21:06.223933+00:00,0.39,0.28,0.03,0.1
2022-03-30T02:22:05.159644+00:00,0.38,0.31,0.04,0.12
2022-03-30T02:23:05.670613+00:00,0.36,0.37,0.06,0.11
2022-03-30T02:24:06.142733+00:00,0.36,0.26,0.08,0.13
2022-03-30T02:25:05.183340+00:00,0.41,0.29,0.04,0.12
2022-03-30T02:26:05.865638+00:00,0.43,0.34,0.05,0.11
2022-03-30T02:27:04.811487+00:00,0.42,0.28,0.07,0.13
2022-03-30T02:28:05.366820+00:00,0.4,0.28,0.07,0.11
2022-03-30T02:29:06.009389+00:00,0.38,0.26,0.05,0.11
2022-03-30T02:30:04.895596+00:00,0.38,0.27,0.07,0.11
2022-03-30T02:31:05.422334+00:00,0.4,0.33,0.06,0.13
2022-03-30T02:32:06.096585+00:00,0.32,0.25,0.07,0.12
2022-03-30T02:33:05.144485+00:00,0.29,0.35,0.05,0.14
2022-03-30T02:34:05.676407+00:00,0.56,0.27,0.04,0.11
2022-03-30T02:35:06.223776+00:00,0.37,0.27,0.07,0.12
2022-03-30T02:36:05.188595+00:00,0.34,0.25,0.02,0.11
2022-03-30T02:37:05.828864+00:00,0.33,0.34,0.03,0.17
2022-03-30T02:38:04.752619+00:00,0.48,0.29,0.07,0.11
2022-03-30T02:39:05.284936+00:00,0.54,0.27,0.04,0.12
2022-03-30T02:40:06.006652+00:00,0.45,0.3,0.04,0.2
2022-03-30T02:41:04.901506+00:00,0.37,0.34,0.04,0.1
2022-03-30T02:42:05.480413+00:00,0.41,0.3,0.05,0.17
2022-03-30T02:43:06.063413+00:00,0.42,0.31,0.06,0.12
2022-03-30T02:44:05.031712+00:00,0.48,0.32,0,0.16
2022-03-30T02:45:05.662344+00:00,0.37,0.27,0.05,0.1
2022-03-30T02:46:06.157112+00:00,0.39,0.36,0.04,0.12
2022-03-30T02:47:05.095889+00:00,0.39,0.26,0.06,0.18
2022-03-30T02:48:05.660562+00:00,0.38,0.28,0.06,0.12
2022-03-30T02:49:04.633197+00:00,0.5,0.33,0.05,0.1
2022-03-30T02:50:05.438037+00:00,0.36,0.36,0.07,0.19
2022-03-30T02:51:06.020151+00:00,0.65,0.3,0.06,0.1
2022-03-30T02:52:05.006399+00:00,0.45,0.3,0.07,0.12
2022-03-30T02:53:05.578223+00:00,0.45,0.32,0.04,0.1
2022-03-30T02:54:06.205887+00:00,0.35,0.35,0.02,0.11
2022-03-30T02:55:05.196741+00:00,0.35,0.35,0.04,0.13
2022-03-30T02:56:05.681032+00:00,0.36,0.35,0.03,0.14
2022-03-30T02:57:04.622974+00:00,0.56,0.27,0.05,0.21
2022-03-30T02:58:05.460726+00:00,0.39,0.33,0.01,0.12
2022-03-30T02:59:04.792277+00:00,0.36,0.36,0.06,0.1
2022-03-30T03:00:05.388139+00:00,0.32,0.29,0.02,0.1
2022-03-30T03:01:05.986967+00:00,0.35,0.34,0.06,0.1
2022-03-30T03:02:05.490569+00:00,0.34,0.39,0.06,0.13
2022-03-30T03:03:04.648607+00:00,0.44,0.28,0.03,0.11
2022-03-30T03:04:05.997129+00:00,0.41,0.32,0.08,0.12
2022-03-30T03:05:04.994288+00:00,0.4,0.31,0.01,0.12
2022-03-30T03:06:05.462811+00:00,0.34,0.38,0.03,0.11
2022-03-30T03:07:06.015251+00:00,0.35,0.27,0.07,0.13
2022-03-30T03:08:05.012190+00:00,0.39,0.26,0.04,0.11
2022-03-30T03:09:05.653796+00:00,0.36,0.31,0.03,0.12
2022-03-30T03:10:04.735662+00:00,0.49,0.34,0.06,0.11
2022-03-30T03:11:05.415628+00:00,0.34,0.29,0.06,0.13
2022-03-30T03:12:06.164780+00:00,0.41,0.28,0.04,0.16
2022-03-30T03:13:05.237000+00:00,0.44,0.34,0.07,0.13
2022-03-30T03:14:05.937982+00:00,0.34,0.29,0.05,0.12
2022-03-30T03:15:04.994060+00:00,0.43,0.28,0.06,0.11
2022-03-30T03:16:05.653828+00:00,0.36,0.29,0.06,0.12
2022-03-30T03:17:04.698606+00:00,0.37,0.28,0,0.12
2022-03-30T03:18:05.283161+00:00,0.32,0.27,0.04,0.11
2022-03-30T03:19:05.886966+00:00,0.38,0.26,0.04,0.12
2022-03-30T03:20:04.917171+00:00,0.37,0.31,0.06,0.11
2022-03-30T03:21:05.670027+00:00,0.36,0.31,0.05,0.11
2022-03-30T03:22:04.703832+00:00,0.62,0.33,0.07,0.12
2022-03-30T03:23:05.258994+00:00,0.44,0.3,0.05,0.14
2022-03-30T03:24:05.867557+00:00,0.39,0.25,0.04,0.18
2022-03-30T03:25:04.899481+00:00,0.4,0.36,0.04,0.13
2022-03-30T03:26:05.492578+00:00,0.41,0.34,0.06,0.12
2022-03-30T03:27:06.105615+00:00,0.35,0.3,0.03,0.1
2022-03-30T03:28:05.157820+00:00,0.31,0.27,0.07,0.15
2022-03-30T03:29:05.851362+00:00,0.33,0.3,0.05,0.13
2022-03-30T03:30:05.025601+00:00,0.37,0.24,0.06,0.12
2022-03-30T03:31:05.879615+00:00,0.42,0.25,0.02,0.1
2022-03-30T03:32:04.946194+00:00,0.34,0.36,0,0.11
2022-03-30T03:33:05.800737+00:00,0.42,0.27,0.07,0.11
2022-03-30T03:34:04.743663+00:00,0.42,0.27,0.07,0.12
2022-03-30T03:35:05.269476+00:00,0.34,0.27,0.05,0.11
2022-03-30T03:36:05.856384+00:00,0.4,0.27,0.04,0.1
2022-03-30T03:37:04.926616+00:00,0.39,0.29,0.04,0.1
2022-03-30T03:38:05.752931+00:00,0.38,0.29,0.06,0.1
2022-03-30T03:39:04.896275+00:00,0.48,0.3,0.04,0.12
2022-03-30T03:40:05.771324+00:00,0.45,0.32,0.05,0.11
2022-03-30T03:41:04.996025+00:00,0.42,0.27,0.05,0.12
2022-03-30T03:42:05.453610+00:00,0.34,0.29,0.03,0.12
2022-03-30T03:43:06.090379+00:00,0.42,0.33,0.06,0.12
2022-03-30T03:44:05.163818+00:00,0.58,0.3,0.04,0.11
2022-03-30T03:45:05.820575+00:00,0.35,0.27,0.05,0.12
2022-03-30T03:46:04.702544+00:00,0.36,0.26,0.06,0.12
2022-03-30T03:47:05.264235+00:00,0.33,0.34,0.02,0.16
2022-03-30T03:48:05.902625+00:00,0.38,0.3,0.04,0.11
2022-03-30T03:49:04.939646+00:00,0.32,0.27,0.05,0.13
2022-03-30T03:50:05.631752+00:00,0.42,0.31,0.05,0.11
2022-03-30T03:51:04.648355+00:00,0.42,0.34,0.06,0.11
2022-03-30T03:52:05.299423+00:00,0.41,0.26,0.04,0.13
2022-03-30T03:53:05.948650+00:00,0.49,0.25,0.06,0.1
2022-03-30T03:54:04.948340+00:00,0.35,0.27,0.05,0.1
2022-03-30T03:55:05.585926+00:00,0.37,0.42,0.06,0.11
2022-03-30T03:56:04.615100+00:00,0.33,0.35,0.1,0.11
2022-03-30T03:57:05.151113+00:00,0.33,0.28,0.05,0.12
2022-03-30T03:58:05.695152+00:00,0.37,0.26,0.07,0.12
2022-03-30T03:59:04.647289+00:00,0.33,0.27,0.05,0.13
2022-03-30T04:00:05.310329+00:00,0.36,0.23,0.05,0.12
2022-03-30T04:01:05.973433+00:00,0.35,0.29,0.04,0.1
2022-03-30T04:02:04.996728+00:00,0.35,0.27,0.08,0.14
2022-03-30T04:03:05.553647+00:00,0.32,0.29,0.07,0.12
2022-03-30T04:04:06.069334+00:00,0.37,0.26,0.06,0.11
2022-03-30T04:05:05.007024+00:00,0.44,0.3,0.08,0.13
2022-03-30T04:06:05.656257+00:00,0.35,0.3,0.07,0.12
2022-03-30T04:07:04.690476+00:00,0.44,0.32,0.03,0.12
2022-03-30T04:08:05.239551+00:00,0.33,0.27,0.08,0.12
2022-03-30T04:09:05.899913+00:00,0.35,0.24,0.09,0.11
2022-03-30T04:10:04.966448+00:00,0.38,0.31,0.07,0.13
2022-03-30T04:11:05.616904+00:00,0.56,0.27,0.04,0.12
2022-03-30T04:12:04.661953+00:00,0.3,0.28,0.02,0.13
2022-03-30T04:13:05.345447+00:00,0.36,0.44,0.08,0.12
2022-03-30T04:14:06.080342+00:00,0.39,0.3,0.04,0.13
2022-03-30T04:15:05.087421+00:00,0.34,0.27,0.05,0.12
2022-03-30T04:16:06.077830+00:00,0.37,0.23,0.05,0.14
2022-03-30T04:17:05.123962+00:00,0.35,0.37,0.03,0.11
2022-03-30T04:18:05.857152+00:00,0.43,0.23,0.05,0.15
2022-03-30T04:19:05.131285+00:00,0.37,0.29,0.03,0.11
2022-03-30T04:20:05.770914+00:00,0.34,0.29,0.04,0.11
2022-03-30T04:21:04.996332+00:00,0.48,0.24,0.05,0.12
2022-03-30T04:22:05.698456+00:00,0.36,0.29,0.07,0.14
2022-03-30T04:23:04.684983+00:00,0.33,0.32,0.07,0.15
2022-03-30T04:24:05.280051+00:00,0.47,0.28,0.07,0.17
2022-03-30T04:25:06.092350+00:00,0.34,0.27,0.04,0.18
2022-03-30T04:26:05.172736+00:00,0.4,0.38,0.05,0.11
2022-03-30T04:27:05.816955+00:00,0.38,0.32,0.07,0.13
2022-03-30T04:28:05.101349+00:00,0.4,0.29,0.06,0.11
2022-03-30T04:29:05.801682+00:00,0.47,0.27,0.08,0.14
2022-03-30T04:30:04.945097+00:00,0.41,0.31,0.05,0.12
2022-03-30T04:31:05.575737+00:00,0.37,0.27,0.07,0.11
2022-03-30T04:32:04.683436+00:00,0.41,0.29,0.05,0.14
2022-03-30T04:33:05.417374+00:00,0.38,0.25,0.05,0.13
2022-03-30T04:34:06.007370+00:00,0.41,0.3,0.06,0.1
2022-03-30T04:35:05.016973+00:00,0.42,0.35,0.08,0.11
2022-03-30T04:36:05.671852+00:00,0.38,0.28,0.04,0.15
2022-03-30T04:37:04.849164+00:00,0.44,0.29,0.03,0.12
2022-03-30T04:38:05.441757+00:00,0.45,0.25,0.05,0.14
2022-03-30T04:39:06.194712+00:00,0.37,0.27,0.05,0.14
2022-03-30T04:40:05.309544+00:00,0.33,0.28,0.04,0.14
2022-03-30T04:41:05.917399+00:00,0.43,0.32,0.02,0.12
2022-03-30T04:42:05.019418+00:00,0.35,0.25,0.08,0.11
2022-03-30T04:43:06.169272+00:00,0.36,0.32,0.04,0.11
2022-03-30T04:44:05.171829+00:00,0.4,0.29,0.04,0.12
2022-03-30T04:45:05.977589+00:00,0.43,0.3,0.03,0.13
2022-03-30T04:46:05.231599+00:00,0.4,0.27,0.03,0.12
2022-03-30T04:47:05.896436+00:00,0.59,0.27,0.07,0.11
2022-03-30T04:48:04.924301+00:00,0.38,0.31,0.08,0.11
2022-03-30T04:49:05.621405+00:00,0.39,0.24,0.04,0.11
2022-03-30T04:50:04.841525+00:00,0.48,0.35,0.04,0.12
2022-03-30T04:51:05.589377+00:00,0.44,0.3,0.07,0.11
2022-03-30T04:52:04.626908+00:00,0.44,0.3,0.06,0.12
2022-03-30T04:53:05.359025+00:00,0.39,0.25,0.05,0.1
2022-03-30T04:54:06.021824+00:00,0.42,0.26,0.02,0.13
2022-03-30T04:55:05.205374+00:00,0.4,0.23,0.07,0.12
2022-03-30T04:56:05.939671+00:00,0.52,0.43,0.04,0.12
2022-03-30T04:57:05.288821+00:00,0.41,0.27,0.07,0.13
2022-03-30T04:58:06.033125+00:00,0.34,0.43,0.05,0.13
2022-03-30T04:59:05.329084+00:00,0.44,0.27,0.05,0.11
2022-03-30T05:00:06.003775+00:00,0.35,0.26,0.05,0.13
2022-03-30T05:01:05.438924+00:00,0.4,0.24,0.04,0.12
2022-03-30T05:02:04.670720+00:00,0.44,0.28,0.09,0.13
2022-03-30T05:03:05.450500+00:00,0.5,0.24,0.03,0.14
2022-03-30T05:04:06.067249+00:00,0.37,0.28,0.03,0.11
2022-03-30T05:05:05.481193+00:00,0.46,0.32,0.06,0.13
2022-03-30T05:06:06.154231+00:00,0.48,0.38,0.07,0.11
2022-03-30T05:07:05.329831+00:00,0.62,0.28,0.04,0.15
2022-03-30T05:08:06.154361+00:00,0.44,0.25,0.06,0.14
2022-03-30T05:09:05.310759+00:00,0.48,0.29,0.07,0.14
2022-03-30T05:10:06.023927+00:00,0.43,0.26,0.04,0.13
2022-03-30T05:11:05.136602+00:00,0.39,0.3,0.07,0.12
2022-03-30T05:12:05.931264+00:00,0.59,0.32,0.03,0.11
2022-03-30T05:13:04.924553+00:00,0.41,0.25,0.04,0.14
2022-03-30T05:14:05.465441+00:00,0.45,0.32,0.04,0.12
2022-03-30T05:15:06.194637+00:00,0.4,0.32,0.04,0.1
2022-03-30T05:16:05.313207+00:00,0.44,0.39,0.03,0.12
2022-03-30T05:17:05.975927+00:00,0.46,0.26,0.02,0.14
2022-03-30T05:18:04.953796+00:00,0.39,0.31,0.07,0.12
2022-03-30T05:19:05.580460+00:00,0.39,0.33,0.07,0.12
2022-03-30T05:20:06.212668+00:00,0.46,0.29,0.06,0.12
2022-03-30T05:21:05.241786+00:00,0.47,0.28,0.08,0.15
2022-03-30T05:22:05.873101+00:00,0.41,0.31,0.02,0.12
2022-03-30T05:23:04.928132+00:00,0.4,0.33,0.03,0.12
2022-03-30T05:24:05.530209+00:00,0.48,0.27,0.01,0.11
2022-03-30T05:25:06.160757+00:00,0.46,0.29,0.08,0.13
2022-03-30T05:26:05.192161+00:00,0.45,0.27,0.04,0.11
2022-03-30T05:27:05.829849+00:00,0.51,0.36,0.04,0.11
2022-03-30T05:28:04.857035+00:00,0.4,0.27,0.06,0.13
2022-03-30T05:29:05.648427+00:00,0.4,0.3,0.05,0.12
2022-03-30T05:30:04.770822+00:00,0.45,0.3,0.04,0.13
2022-03-30T05:31:05.575980+00:00,0.42,0.27,0.06,0.12
2022-03-30T05:32:04.804161+00:00,0.48,0.49,0.05,0.13
2022-03-30T05:33:05.444144+00:00,0.42,0.33,0.02,0.13
2022-03-30T05:34:06.008133+00:00,0.43,0.3,0.06,0.11
2022-03-30T05:35:05.000787+00:00,0.35,0.31,0.03,0.11
2022-03-30T05:36:05.636060+00:00,0.4,0.29,0.03,0.11
2022-03-30T05:37:04.719622+00:00,0.47,0.32,0.07,0.15
2022-03-30T05:38:05.336701+00:00,0.44,0.37,0.06,0.12
2022-03-30T05:39:06.040461+00:00,0.42,0.43,0.06,0.13
2022-03-30T05:40:05.126782+00:00,0.42,0.29,0.06,0.12
2022-03-30T05:41:05.907000+00:00,0.42,0.3,0.04,0.12
2022-03-30T05:42:04.887939+00:00,0.39,0.26,0.05,0.11
2022-03-30T05:43:05.659658+00:00,0.4,0.27,0.07,0.11
2022-03-30T05:44:06.215874+00:00,0.4,0.27,0.06,0.11
2022-03-30T05:45:05.643065+00:00,0.5,0.33,0.04,0.11
2022-03-30T05:46:04.753643+00:00,0.49,0.27,0.04,0.11
2022-03-30T05:47:05.420251+00:00,0.5,0.28,0.07,0.12
2022-03-30T05:48:06.207157+00:00,0.36,0.26,0.08,0.13
2022-03-30T05:49:05.687252+00:00,0.48,0.3,0.04,0.12
2022-03-30T05:50:04.732389+00:00,0.46,0.41,0.08,0.14
2022-03-30T05:51:05.367604+00:00,0.49,0.4,0.02,0.11
2022-03-30T05:52:05.943568+00:00,0.54,0.35,0.07,0.13
2022-03-30T05:53:05.184413+00:00,0.44,0.28,0.05,0.14
2022-03-30T05:54:05.772616+00:00,0.43,0.32,0.05,0.12
2022-03-30T05:55:04.753018+00:00,0.52,0.32,0.06,0.12
2022-03-30T05:56:05.319583+00:00,0.4,0.33,0.07,0.12
2022-03-30T05:57:06.000629+00:00,0.42,0.35,0.05,0.11
2022-03-30T05:58:05.266024+00:00,0.38,0.32,0.07,0.12
2022-03-30T05:59:06.003104+00:00,0.45,0.3,0.04,0.17
2022-03-30T06:00:05.139258+00:00,0.45,0.27,0.06,0.13
2022-03-30T06:01:04.710781+00:00,0.42,0.28,0.04,0.13
2022-03-30T06:02:05.275270+00:00,0.48,0.28,0.03,0.12
2022-03-30T06:03:05.796208+00:00,0.45,0.31,0.08,0.11
2022-03-30T06:04:04.699071+00:00,0.43,0.28,0.07,0.11
2022-03-30T06:05:05.330302+00:00,0.4,0.27,0.07,0.12
2022-03-30T06:06:06.119651+00:00,0.5,0.33,0.04,0.12
2022-03-30T06:07:05.267699+00:00,0.45,0.39,0.07,0.14
2022-03-30T06:08:05.834115+00:00,0.45,0.29,0.01,0.13
2022-03-30T06:09:04.747229+00:00,0.42,0.33,0.06,0.13
2022-03-30T06:10:05.460270+00:00,0.5,0.28,0.05,0.16
2022-03-30T06:11:06.066115+00:00,0.53,0.38,0.02,0.13
2022-03-30T06:12:05.195090+00:00,0.4,0.33,0.04,0.13
2022-03-30T06:13:05.989233+00:00,0.38,0.35,0.03,0.12
2022-03-30T06:14:04.939345+00:00,0.42,0.3,0.05,0.13
2022-03-30T06:15:05.623789+00:00,0.47,0.31,0.04,0.13
2022-03-30T06:16:04.673149+00:00,0.42,0.46,0.04,0.13
2022-03-30T06:17:05.378262+00:00,0.48,0.28,0.03,0.15
2022-03-30T06:18:05.960556+00:00,0.49,0.33,0.04,0.12
2022-03-30T06:19:04.912937+00:00,0.39,0.32,0.06,0.13
2022-03-30T06:20:05.932757+00:00,0.47,0.36,0.05,0.16
2022-03-30T06:21:05.360480+00:00,0.49,0.25,0.04,0.13
2022-03-30T06:22:05.995319+00:00,0.44,0.35,0.05,0.14
2022-03-30T06:23:05.190370+00:00,0.41,0.3,0.06,0.11
2022-03-30T06:24:05.878962+00:00,0.44,0.36,0.03,0.13
2022-03-30T06:25:04.996474+00:00,0.57,0.29,0.03,0.11
2022-03-30T06:26:05.587914+00:00,0.49,0.31,0.08,0.11
